stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'000032,2023-12-29,56.413757,56.25,57.46661,55.11,0.0029027848650462,0.0410083351010265,0.0186630541199375,-0.0202666666666666,0.0016036125467291,深桑达Ａ
'603283,2023-12-29,75.176056,74.829994,76.51305,72.42,0.0046033540253828,0.0534947959857828,0.0177848383001098,-0.0322062567584864,0.0144214184583765,赛腾股份
'002919,2023-12-29,72.68816,71.55,73.97264,73.25,0.0156581209374401,0.009769017301532,0.0176711035194728,0.023759608665269,0.0414307121847418,名臣健康
'300108,2023-12-29,20.73653,20.76,21.08892,21.34,0.0011318190651957,0.0119057780104433,0.0169936821637951,0.0279383429672446,0.0449320251310397,吉药控股
'300225,2023-12-29,72.51666,72.69,73.741554,74.16,0.0023903472664074,0.0056744939223819,0.0168912081720254,0.0202228642179116,0.0371140723899371,金力泰
'603003,2023-12-29,13.484788,13.92,13.711649,13.07,0.0322742930775033,0.046795903249857,0.0168234754599033,-0.0610632183908045,0.0442397429309011,龙宇燃油
'603106,2023-12-29,16.410862,16.29,16.686062,16.28,0.0073647563424762,0.0243354004078373,0.0167693811574308,-0.0006138735420502,0.0161555076153806,恒银金融
'300210,2023-12-29,58.085464,58.46,59.043304,58.75,0.006448015978662,0.0049676081812765,0.0164901841879062,0.004960656859391,0.0214508410472972,森远股份
'601699,2023-12-29,133.62637,134.0,135.82361,137.18,0.0027960798456172,0.0099864081068085,0.0164431616304475,0.0237313432835821,0.0401745049140297,潞安环能
'300288,2023-12-29,100.78123,100.24,102.37528,98.86,0.0053703452517894,0.0343371954635924,0.0158169333714225,-0.0137669592976855,0.002049974073737,朗玛信息
'600610,2023-12-29,473.4361,461.78,480.80798,477.73,0.0246202180188626,0.0064016824346383,0.0155710137017434,0.0345402572653645,0.050111270967108,*ST毅达
'603036,2023-12-29,15.383883,15.49,15.622754,15.36,0.0068979333761183,0.0168186735834156,0.0155273541796956,-0.0083925112976114,0.0071348428820842,如通股份
'002748,2023-12-29,23.530401,23.71,23.89451,23.25,0.0076326366048755,0.0269731415291629,0.0154739819351144,-0.0194010965837199,0.0039271146486055,世龙实业
'000697,2023-12-29,14.373716,14.74,14.595545,16.04,0.0254829022641048,0.0989654719984762,0.0154329611076216,0.0881953867028493,0.103628347810471,炼石航空
'603918,2023-12-29,64.196014,63.49,65.18121,62.48,0.0109977856257555,0.0414415442732652,0.0153466849203439,-0.0159080170105529,0.0005613320902089,金桥信息
'300044,2023-12-29,43.878315,44.01,44.53219,44.09,0.0030011407685093,0.0099296710985917,0.0149020079736425,0.0018177686889344,0.016719776662577,赛为智能
'000796,2023-12-29,15.360482,15.54,15.587781,15.54,0.0116870030510761,0.0030652855592467,0.0147976476259013,0.0,0.0147976476259013,凯撒旅业
'601595,2023-12-29,32.64692,33.37,33.12892,32.29,0.0221484905773652,0.0253228900911952,0.0147640267443299,-0.0323643991609229,0.017600372416593,上海电影
'300492,2023-12-29,146.90343,145.14,149.07216,146.57999,0.0120040083475246,0.0167178767651853,0.0147629636693984,0.0099213862477609,0.0246843499171593,山鼎设计
'600679,2023-12-29,18.215313,18.15,18.48242,18.03,0.003585609536328,0.0244783962273338,0.0146638709968916,-0.0066115702479337,0.0080523007489578,上海凤凰
'603489,2023-12-29,84.24839,83.94,85.48082,82.6,0.0036604853813823,0.0337013613112274,0.014628528806307,-0.0159637836549917,0.0013352548486846,八方股份
'600178,2023-12-29,23.520075,23.99,23.86369,22.79,0.0199797407108608,0.044992622683248,0.0146094347063093,-0.0500208420175072,0.0354114073111978,东安动力
'300560,2023-12-29,48.607765,48.96,49.313545,48.47,0.007246475948853,0.0171057465043326,0.0145199023242479,-0.0100081699346405,0.0045117323896073,中富通
'000757,2023-12-29,24.68252,24.84,25.038118,24.84,0.0063802237372845,0.0079126554160341,0.0144068757971228,0.0,0.0144068757971228,浩物股份
'002555,2023-12-29,238.51244,243.6,241.93385,242.52,0.0213303758915048,0.0024227696951046,0.0143447863767609,-0.0044334975369457,0.0099112888398151,三七互娱
'300506,2023-12-29,24.457489,24.4,24.807137,24.119999,0.002350568367832,0.0276992060792827,0.0142961528062018,-0.011475450819672,0.0028207019865298,名家汇
'002558,2023-12-29,48.855225,51.99,49.548595,50.44,0.0641645801447031,0.017990520215558,0.014192340737352,-0.0298134256587806,0.0156210849214285,巨人网络
'002400,2023-12-29,103.5112,104.67,104.969574,103.07,0.011194923834329,0.0180964247792412,0.014089045436629,-0.0152861373841598,0.0011970919475308,省广集团
'600898,2023-12-29,5.367268,5.390001,5.442824,5.3300004,0.0042354881477876,0.0207288716298744,0.0140771804202808,-0.0111318346694183,0.0029453457508624,国美通讯
'000766,2023-12-29,75.6463,75.35,76.70069,73.79,0.0039169133189594,0.0379486807745795,0.013938421310758,-0.0207033842070336,0.0067649628962756,通化金马
'000681,2023-12-29,57.67353,58.02,58.476006,57.28,0.0060074353000415,0.0204529358588546,0.0139141127654228,-0.0127542226818338,0.0011598900835889,视觉中国
'300097,2023-12-29,33.523132,34.03,33.983295,33.56,0.0151199476230324,0.0124559728537211,0.013726730545344,-0.0138113429327064,8.461238736232578e-05,智云股份
'300085,2023-12-29,150.1759,152.04,152.2342,146.42,0.0124127772831724,0.0381924692349025,0.0137059275156664,-0.0369639568534596,0.0232580293377931,银之杰
'300612,2023-12-29,44.218388,44.47,44.8237,43.35,0.0056902119543571,0.0328776963972184,0.0136891466961664,-0.0251855183269619,0.0114963716307955,宣亚国际
'600792,2023-12-29,23.240568,23.62,23.557076,26.24,0.0163262791167583,0.1138903656803586,0.0136187721401645,0.1109229466553766,0.1245417187955412,云煤能源
'603358,2023-12-29,70.241936,68.77,71.19624,68.42,0.0209552310744965,0.0389941940754174,0.0135859581091273,-0.0050894285298821,0.0084965295792452,华达科技
'603009,2023-12-29,38.23145,38.04,38.748703,38.02,0.0050076573083156,0.0188058681602838,0.0135295156213012,-0.0005257623554152,0.0130037532658859,北特科技
'603863,2023-12-29,33.299316,34.43,33.74845,34.47,0.0339551719320601,0.0213802411666313,0.0134877845538929,0.0011617775196049,0.0146495620734979,松炀资源
'300081,2023-12-29,59.489006,58.45,60.289654,57.0,0.0174655128714035,0.0545641545728558,0.0134587557237045,-0.0248075278015398,0.0113487720778352,恒信东方
'601666,2023-12-29,33.871735,34.0,34.321835,35.06,0.0037867856488602,0.0215071542649162,0.0132883656535456,0.0311764705882353,0.0444648362417809,平煤股份
'603158,2023-12-29,40.610775,40.85,41.15025,39.83,0.0058906780281835,0.0320836446923166,0.0132840360717076,-0.0249694002447981,0.0116853641730904,腾龙股份
'603890,2023-12-29,33.536552,33.38,33.981052,32.64,0.0046681006443357,0.0394646993271426,0.0132541950049008,-0.0221689634511684,0.0089147684462675,春秋电子
'600706,2023-12-29,28.532663,28.8,28.907001,29.4,0.0093695075009297,0.0170546574513211,0.0131196306492668,0.0208333333333332,0.0339529639826,曲江文旅
'603991,2023-12-29,46.275604,46.42,46.880978,46.63,0.0031203482508839,0.0053535145960478,0.0130819254136585,0.0045239121068505,0.017605837520509,至正股份
'000892,2023-12-29,10.132712,10.27,10.264166,10.22,0.0135489886616731,0.0043029311879795,0.0129732296743457,-0.0048685491723465,0.0081046805019992,欢瑞世纪
'002517,2023-12-29,69.963356,69.78,70.86827,67.56,0.0026207433502761,0.046681963592451,0.0129341136808816,-0.0318142734307824,0.0188801597499008,恺英网络
'600520,2023-12-29,44.724197,46.25,45.300632,44.469997,0.0341158277252021,0.0183360576514694,0.0128886606952385,-0.0384865513513513,0.0255978906561128,文一科技
'300609,2023-12-29,28.520103,28.65,28.885897,27.9,0.0045545768190248,0.0341307386092251,0.0128258302573451,-0.0261780104712041,0.013352180213859,汇纳科技
'603266,2023-12-29,56.179916,58.28,56.89893,54.42,0.0373814015670654,0.0435672516161551,0.0127984171425247,-0.0662319835277968,0.053433566385272,天龙股份
'300354,2023-12-29,158.28273,158.37,160.30577,155.29,0.0005513551604778,0.0312887677093594,0.0127811796018429,-0.0194481278019827,0.0066669482001398,东华测试
'600386,2023-12-29,18.448786,18.68,18.68432,18.23,0.0125327487673173,0.024315575841133,0.0127669105164969,-0.0240899357601712,0.0113230252436743,北巴传媒
'603178,2023-12-29,46.133453,47.22,46.719696,46.670002,0.0235522582712374,0.001063662743011,0.0127075465172744,-0.0116475645912749,0.0010599819259995,圣龙股份
'000572,2023-12-29,17.505009,17.73,17.72609,17.45,0.0128529496900001,0.0155753468474999,0.0126295850519127,-0.0157924421883813,0.0031628571364685,*ST 海马
'300608,2023-12-29,64.06317,64.23,64.87121,62.219997,0.0026041483741751,0.0408688692564853,0.0126131754017168,-0.0312938346567025,0.0186806592549856,思特奇
'000676,2023-12-29,81.52586,85.09,82.55257,81.18,0.0437179074222585,0.0166266174390451,0.0125936727315726,-0.0459513456340345,0.0333576729024618,智度股份
'000058,2023-12-29,18.667423,18.78,18.90159,18.82,0.0060306663646075,0.004316568077077,0.0125441524521086,0.0021299254526091,0.0146740779047177,深 赛 格
'300364,2023-12-29,125.88497,134.39,127.45403,130.97,0.0675619178365772,0.0275861814647994,0.0124642361991269,-0.0254483220477713,0.0129840858486443,中文在线
'300808,2023-12-29,15.931187,15.94,16.128984,16.2,0.0005531916736649,0.0044030051737914,0.0124157101413723,0.0163111668757841,0.0287268770171565,久量股份
'600886,2023-12-29,457.07486,456.81,462.71118,464.95,0.0005794674421603,0.004838482614576,0.0123312842014544,0.0178192246229285,0.030150508824383,国投电力
'300036,2023-12-29,109.6793,110.41,111.02263,107.64,0.0066621504695963,0.0304679325287106,0.0122477988098028,-0.025088307218549,0.0128405084087461,超图软件
'002089,2023-12-29,13.883979,14.249999,14.053779,14.409999,0.0263627595518547,0.0253469191453771,0.0122299234246897,0.0112280709633732,0.023457994388063,*ST新海
'002561,2023-12-29,14.693659,14.56,14.87196,14.75,0.0090963727959114,0.0082006675650014,0.0121345540957496,0.0130494505494505,0.0251840046452002,徐家汇
'603613,2023-12-29,90.950386,97.939995,92.05116,100.10999,0.0768507898361201,0.0875472943524014,0.012103016253279,0.0221563723788223,0.0342593886321013,国联股份
'000615,2023-12-29,43.40055,45.43,43.92096,45.3,0.0467609281449197,0.0313982208039167,0.0119908618669578,-0.0028615452344266,0.0091293166325312,京汉股份
'300229,2023-12-29,87.45101,87.78,88.49743,85.28,0.0037619919998637,0.0363561970104667,0.0119657851864718,-0.0284802916381863,0.0165145064517145,拓尔思
'000045,2023-12-29,24.083288,24.07,24.369404,24.17,0.0005517519036436,0.0081825554699654,0.011880271497812,0.0041545492314084,0.0160348207292205,深纺织Ａ
'600159,2023-12-29,15.678497,15.809999,15.864705,14.89,0.008387411114726,0.0614385833206479,0.011876648635389,-0.0581909587723565,0.0463143101369675,大龙地产
'600615,2023-12-29,743.0505,755.66,751.7548,742.83,0.0169699098513491,0.0118719561218631,0.011714277831722,-0.0169785353201174,0.0052642574883953,丰华股份
'603860,2023-12-29,32.014828,31.98,32.38978,32.08,0.0010878709078181,0.0095641279440614,0.0117118230340016,0.0031269543464664,0.0148387773804681,中公高科
'300295,2023-12-29,48.58771,49.31,49.154808,48.73,0.0148656934027144,0.0086422471632888,0.0116716346582294,-0.011762320016224,9.06853579945542e-05,三六五网
'600234,2023-12-29,20.025236,20.58,20.256283,20.63,0.0277032440466618,0.0184494361576602,0.0115377916145407,0.0024295432458698,0.0139673348604105,*ST山水
'002292,2023-12-29,69.26906,69.32,70.064705,67.94,0.0007353932621576,0.030324897535785,0.0114862970567235,-0.0199076745527985,0.0084213774960749,奥飞娱乐
'000526,2023-12-29,130.35625,128.98,131.849,128.36,0.010557606558949,0.026462089208109,0.0114513113103514,-0.0048069468134592,0.0066443644968921,紫光学大
'603379,2023-12-29,48.869007,48.71,49.42785,48.239998,0.0032537391234489,0.0240320386179046,0.0114355300896536,-0.0096489837815643,0.0017865463080892,三美股份
'300459,2023-12-29,67.58437,67.93,68.35407,66.58,0.0051140522579407,0.0259541238729456,0.0113887278967013,-0.0198733990872958,0.0084846711905945,金科文化
'002866,2023-12-29,36.381096,36.82,36.794407,36.21,0.0120640675586024,0.0158830389629597,0.0113605978225614,-0.016567083107007,0.0052064852844455,传艺科技
'000669,2023-12-29,9.904484,9.690001,10.016678,9.59,0.0216551412471361,0.0425967571284612,0.0113275966723759,-0.0103200195748174,0.0010075770975584,金鸿控股
'300052,2023-12-29,44.56814,45.37,45.070816,44.62,0.017991776188102,0.0100023926791119,0.0112788193539151,-0.0165307471897729,0.0052519278358578,中青宝
'601001,2023-12-29,28.73454,28.82,29.058342,29.78,0.0029741210403925,0.0248347961490714,0.0112687379021902,0.0333102012491325,0.0445789391513227,大同煤业
'300572,2023-12-29,53.361736,53.68,53.959755,52.36,0.0059642737260271,0.0296471879829699,0.011206888021784,-0.0245901639344262,0.0133832759126422,安车检测
'000779,2023-12-29,29.526056,29.85,29.85569,29.66,0.0109714619521144,0.0065545294716015,0.0111641730951129,-0.0063651591289782,0.0047990139661346,甘咨询
'300343,2023-12-29,89.29079,90.96,90.28716,90.43,0.0186940892784126,0.0015820632745565,0.0111587096496738,-0.0058267370272645,0.0053319726224092,联创股份
'002438,2023-12-29,49.970844,49.94,50.528202,48.82,0.000617239924945,0.0338069025294032,0.0111536639245076,-0.0224269122947536,0.0112732483702459,江苏神通
'000983,2023-12-29,89.77313,89.44,90.77182,92.1,0.0037107985429492,0.0146320741393087,0.0111245981954735,0.0297406082289802,0.0408652064244538,西山煤电
'300299,2023-12-29,46.34703,47.19,46.86089,46.16,0.0181882204749689,0.0149568222029073,0.0110872260854687,-0.0218266581902945,0.0107394321048258,富春股份
'300315,2023-12-29,63.85425,63.69,64.562126,64.29,0.0025722641797531,0.0042149479402211,0.0110858086971502,0.0094206311822893,0.0205064398794395,掌趣科技
'603388,2023-12-29,26.166723,26.01,26.456778,25.39,0.0059894011183593,0.0403215387754321,0.0110848805943334,-0.023836985774702,0.0127521051803686,元成股份
'600455,2023-12-29,27.940014,28.23,28.24709,28.83,0.0103788781208198,0.0206361080026295,0.0109905456740286,0.0212539851222103,0.0322445307962389,博通股份
'002905,2023-12-29,25.891418,25.68,26.17419,25.43,0.0081655628131298,0.0284322074532201,0.0109214566772664,-0.0097352024922118,0.0011862541850546,金逸影视
'600692,2023-12-29,41.305527,41.59,41.756363,42.37,0.0068870444383872,0.0146956524925314,0.0109146652456462,0.0187545082952631,0.0296691735409093,亚通股份
'603110,2023-12-29,49.40513,49.65,49.94329,50.12,0.0049563678913505,0.0035382130412313,0.0108927959505419,0.0094662638469284,0.0203590597974704,东方材料
'003816,2023-12-29,3.4422772,3.44,3.479663,3.53,0.0006615388208712,0.0144660560519797,0.0108607755354507,0.0261627906976743,0.0370235662331251,中国广核
'300096,2023-12-28,34.77439,28.28,35.15126,24.53,0.1867578410433654,0.3021587277383513,0.0108375732830972,-0.1326025459688826,0.1217649726857853,易联众
'002332,2023-12-29,32.168465,32.13,32.51604,32.29,0.001195736259097,0.0069516460183957,0.010804836351377,0.0049797696856519,0.0157846060370289,仙琚制药
'300528,2023-12-29,12.932267,13.11,13.071944,13.06,0.0137433753880893,0.0009137126046439,0.0108006585388316,-0.0038138825324179,0.0069867760064137,幸福蓝海
'000736,2023-12-29,42.69636,42.98,43.156124,42.43,0.0066431892554774,0.0168255147288018,0.0107682247385959,-0.0127966496044671,0.0020284248658711,中交地产
'600975,2023-12-29,51.060593,50.51,51.60992,50.7,0.0107831297611447,0.0176307190555614,0.0107583356895209,0.0037616313601268,0.0145199670496477,新五丰
'002199,2023-12-29,24.493061,24.69,24.756554,24.54,0.0080406038265286,0.0087473401992863,0.0107578632168515,-0.0060753341433779,0.0046825290734735,东晶电子
'300798,2023-12-29,9.937988,9.99,10.044784,9.71,0.0052336549410202,0.0333291387848657,0.0107462395808889,-0.0280280280280279,0.017281788447139,锦鸡股份
'300559,2023-12-29,87.37655,87.63,88.30976,84.65,0.0029006638508844,0.0414423049049164,0.0106803255564565,-0.034006618737875,0.0233262931814185,佳发教育
'601929,2023-12-29,4.1869183,4.19,4.2315564,4.12,0.0007360306027466,0.0263629713171256,0.0106613257774815,-0.0167064439140812,0.0060451181365996,吉视传媒
'002009,2023-12-29,60.405922,59.48,61.048904,56.4,0.0153283315500092,0.0761504907606531,0.0106443537108829,-0.0517821116341627,0.0411377579232798,天奇股份
'300426,2023-12-29,55.10992,55.91,55.69263,54.91,0.0145178944190083,0.0140526672918841,0.0105735954615793,-0.0178858880343409,0.0073122925727616,唐德影视
'600148,2023-12-29,35.14809,34.65,35.519207,34.9,0.01417118255928,0.0174330187044998,0.0105586676260359,0.0072150072150072,0.0177736748410431,长春一东
'300531,2023-12-29,54.328262,54.77,54.900158,54.1,0.0081309061570937,0.0145747850124583,0.0105266757843274,-0.0122329742559795,0.0017062984716521,优博讯
'300242,2023-12-29,20.378485,20.380001,20.59272,20.03,7.43921837172263e-05,0.0273261618669121,0.0105128030861959,-0.0171737479306305,0.0066609448444345,佳云科技
'000665,2023-12-29,27.675652,27.71,27.96467,27.48,0.0012410909054645,0.0173315115107741,0.0104430421368212,-0.0083002526163839,0.0021427895204372,湖北广电
'002599,2023-12-29,23.094803,23.22,23.335232,23.02,0.0054210031581564,0.0135088436232389,0.010410523960737,-0.0086132644272178,0.0017972595335191,盛通股份
'600794,2023-12-29,77.848915,77.6,78.65887,78.19,0.0031974112934009,0.0059608026405667,0.0104041912465958,0.0076030927835051,0.018007284030101,保税科技
'300241,2023-12-29,23.098417,22.92,23.337221,23.19,0.0077242089793425,0.0063084203556198,0.0103385439790093,0.0117801047120418,0.0221186486910512,瑞丰光电
'300795,2023-12-29,56.716488,56.65,57.301407,57.57,0.0011722869723527,0.0046873718127026,0.0103130327815784,0.0162400706090026,0.0265531033905811,米奥兰特
'002174,2023-12-29,35.385876,36.63,35.749645,38.49,0.0351587735174338,0.0766540478933427,0.0102800620224859,0.0507780507780507,0.0610581128005367,游族网络
'300648,2023-12-29,53.283752,53.64,53.831,52.94,0.0066858655148759,0.0165518010068548,0.0102704479219106,-0.0130499627143922,0.0027795147924816,星云股份
'603598,2023-12-29,41.35688,41.17,41.780537,39.97,0.004518716112047,0.0433344597748947,0.0102439303932019,-0.0291474374544571,0.0189035070612552,引力传媒
'603499,2023-12-29,21.683624,21.54,21.90474,21.93,0.006623616052372,0.0011531750662185,0.0101973729114654,0.0181058495821727,0.0283032224936381,翔港科技
'002892,2023-12-29,78.64307,77.78,79.44425,77.04,0.0109745207047486,0.0302633607844493,0.0101875473579554,-0.0095140138853174,0.0006735334726379,科力尔
'603069,2023-12-29,18.592388,18.09,18.781277,17.35,0.0270211658663749,0.0762076508429111,0.0101594803206559,-0.0409065782200109,0.030747097899355,海汽集团
'002510,2023-12-29,20.911943,20.92,21.123045,20.84,0.0003852822284376,0.0133998199596697,0.0100948056333168,-0.0038240917782027,0.006270713855114,天汽模
'600571,2023-12-29,102.243256,102.65,103.27051,101.990005,0.0039781988163601,0.0123995223805905,0.0100471565576902,-0.0064295664880663,0.0036175900696238,信雅达
'603656,2023-12-29,32.718147,32.15,33.04655,32.85,0.0173648892768897,0.005947670785604,0.0100373349383142,0.0217729393468119,0.0318102742851261,泰禾光电
'603825,2023-12-29,18.624897,18.76,18.811249,18.109999,0.0072538924644791,0.0372782264484405,0.0100055318426727,-0.0346482409381664,0.0246427090954937,华扬联众
'300058,2023-12-29,136.2004,137.54,137.56258,135.57,0.0098355070910216,0.0144848984367696,0.0100012922135323,-0.0143231060055256,0.0043218137919932,蓝色光标
'000721,2023-12-29,48.40536,48.47,48.886753,48.600002,0.0013353893039943,0.0058656176244717,0.0099450350126514,0.0026821126469982,0.0126271476596496,西安饮食
'603023,2023-12-29,36.387173,36.11,36.748722,35.98,0.0076173271278864,0.0209183328878757,0.0099361662418788,-0.0036001107726392,0.0063360554692395,威帝股份
'000510,2023-12-29,70.255615,69.98,70.95267,70.659996,0.0039230316324183,0.0041249187662704,0.0099216980735275,0.009717004858531,0.0196387029320585,新金路
'300591,2023-12-29,7.962837,7.98,8.0418215,8.01,0.0021553875835961,0.0039570015325507,0.0099191406278941,0.0037593984962405,0.0136785391241346,万里马
'300606,2023-12-29,51.49372,53.26,52.00349,52.42,0.0343008817385886,0.0080092701470613,0.0098996537830243,-0.0157716860683439,0.0058720322853195,金太阳
'600612,2023-12-29,6724.4053,6675.8,6790.781,6725.2397,0.007228193101329,0.0096515113651875,0.0098708654577973,0.0074058090416129,0.0172766744994103,老凤祥
'600766,2023-12-29,84.95174,87.36,85.79016,85.92,0.0283485659034176,0.0015134602849557,0.009869368184807,-0.0164835164835164,0.0066141482987094,园城黄金
'300785,2023-12-29,75.634636,76.69,76.379295,75.11,0.01395344852324,0.0166183125937467,0.0098454760858503,-0.0206024253488068,0.0107569492629564,值得买
'600156,2023-12-29,5.5043664,5.48,5.5582643,5.71,0.0044267401966554,0.0272991156609806,0.0097918445254661,0.0419708029197079,0.0517626474451741,华升股份
'600985,2023-12-29,45.506023,45.48,45.951168,46.969997,0.0005718583669683,0.0221719935388801,0.0097821116998073,0.0327615875109939,0.0425436992108012,淮北矿业
'600986,2023-12-29,24.715036,24.86,24.956442,23.94,0.005865417311146,0.040728642328101,0.009767576304562,-0.0370072405470634,0.0272396642425014,科达股份
'002654,2023-12-29,75.262856,75.4,75.99733,73.06,0.0018222003161826,0.0386504367982401,0.0097587845988731,-0.0310344827586207,0.0212756981597476,万润科技
'002427,2023-12-29,10.619468,10.63,10.722527,10.65,0.0009917634292039,0.0067639839004368,0.0097047234381232,0.0018814675446848,0.011586190982808,*ST尤夫
'300417,2023-12-29,47.958076,48.670002,48.423126,49.07,0.014844757325127,0.0133587823305747,0.0096970111978638,0.0082185737325427,0.0179155849304066,南华仪器
'603608,2023-12-29,10.140478,9.78,10.238183,9.76,0.0355484228652732,0.0467058461447699,0.0096351473766817,-0.002044989775051,0.0075901576016307,天创时尚
'600847,2023-12-29,17.273584,17.3,17.439857,17.24,0.0015292715165538,0.0114597843319473,0.0096258541365822,-0.0034682080924856,0.0061576460440965,万里股份
'603090,2023-12-29,24.776247,24.58,25.014652,24.34,0.0079207718586274,0.0269702732622465,0.0096223209269749,-0.0097640358014645,0.0001417148744895,宏盛股份
'600088,2023-12-29,35.15948,36.34,35.497005,41.92,0.033576150728054,0.1809447022361464,0.0095998291214773,0.1535498073747935,0.1631496364962709,中视传媒
'002602,2023-12-29,49.03518,49.72,49.505383,48.89,0.0139658914273385,0.0124306279985754,0.0095890950130091,-0.0166934835076427,0.0071043884946336,世纪华通
'603789,2023-12-29,14.635861,14.45,14.775973,14.47,0.0126990137443913,0.0207074688076379,0.0095731983243076,0.0013840830449827,0.0109572813692904,星光农机
