stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'600176,2024-01-10,152.29352,152.54001,152.27515,153.46,0.0016185192909061,0.0077809806787253,-0.0001206223350803,0.0060311389778984,0.005910516642818,中国巨石
'601375,2024-01-10,3.956527,3.97,3.9560127,4.0,0.0034052592083916,0.0111190997945987,-0.000129987739247,0.0075566750629722,0.0074266873237252,中原证券
'002061,2024-01-10,12.496354,12.51,12.494557,12.559999,0.0010919985141265,0.0052376406782568,-0.000143801944151,0.0039967226219024,0.0038529206777513,浙江交科
'300601,2024-01-10,64.666794,62.82,64.65713,63.649998,0.028558613869121,0.0155765033183501,-0.000149443004705,0.0132123209169053,0.0130628779122003,康泰生物
'002511,2024-01-10,77.033806,76.81,77.02205,77.27,0.0029052958904821,0.003219208006019,-0.0001526083236755,0.0059888035412054,0.0058361952175299,中顺洁柔
'300224,2024-01-10,51.334602,51.25,51.32675,54.12,0.0016480501787078,0.0544209403478693,-0.0001529572587316,0.0559999999999999,0.0558470427412683,正海磁材
'601360,2024-01-10,16.534801,16.49,16.532255,16.76,0.0027094973807064,0.0137757976755138,-0.0001539782668084,0.0163735597331718,0.0162195814663633,三六零
'002482,2024-01-10,19.011164,19.14,19.0082,19.060001,0.0067768601649009,0.0027251922854347,-0.0001559083915115,-0.0041796760710554,0.0043355844625669,广田集团
'300586,2024-01-10,46.828003,46.77,46.82066,47.82,0.0012386391962945,0.0213439964323442,-0.0001568078826681,0.0224502886465682,0.0222934807639001,美联新材
'603118,2024-01-10,20.894953,20.79,20.891634,21.34,0.0050228875843847,0.021461509425256,-0.000158842185479,0.0264550264550264,0.0262961842695474,共进股份
'600887,2024-01-10,2403.8853,2398.14,2403.5015,2399.58,0.0023900058792322,0.0016315779291171,-0.0001596581999981,0.0006004653606545,0.0004408071606563,伊利股份
'002682,2024-01-10,15.560327,15.23,15.557753,15.18,0.0212287955131019,0.0242806914340393,-0.0001654206881384,-0.0032829940906106,0.0034484147787491,龙洲股份
'300083,2024-01-10,44.824406,44.96,44.816875,45.36,0.0030250038338488,0.0121187610693515,-0.0001680111499971,0.0088967971530248,0.0087287860030277,劲胜智能
'300292,2024-01-10,33.302723,33.2,33.29711,34.01,0.0030845225479008,0.0214099662102805,-0.0001685447763534,0.0243975903614456,0.0242290455850921,吴通控股
'002752,2024-01-10,10.367228,10.45,10.365465,10.549999,0.0079840049818522,0.017802771028603,-0.0001700551005534,0.0095692822966507,0.0093992271960973,昇兴股份
'601163,2024-01-10,16.495085,16.53,16.492231,16.81,0.0021166911234468,0.0192677994869219,-0.0001730212363258,0.0169388989715667,0.0167658777352408,三角轮胎
'300329,2024-01-10,27.73933,27.58,27.734455,27.83,0.0057438301501875,0.0034449928797951,-0.0001757432497467,0.0090645395213923,0.0088887962716455,海伦钢琴
'002842,2024-01-10,24.357044,24.32,24.35272,24.65,0.0015208742078882,0.0122072606263282,-0.0001775256472007,0.0135690789473683,0.0133915533001676,翔鹭钨业
'300328,2024-01-10,36.105785,35.92,36.099335,36.94,0.0051455743172457,0.0232875480947223,-0.0001786417328966,0.0283964365256123,0.0282177947927157,宜安科技
'600507,2024-01-10,77.8194,77.9,77.80535,77.68,0.0010357314499983,0.0016110717322137,-0.0001805462391125,-0.0028241335044929,0.0030046797436055,方大特钢
'603279,2024-01-10,31.980621,32.52,31.9748,32.74,0.0168658075776578,0.0239313459349238,-0.0001820164780415,0.0067650676506764,0.0065830511726349,景津环保
'300791,2024-01-10,77.75529,77.9,77.740974,79.48,0.0018610952386648,0.0223694907655776,-0.0001841160903651,0.0202824133504492,0.0200982972600841,仙乐健康
'002338,2024-01-10,90.192726,90.24,90.17557,91.89,0.0005241442641394,0.0190121337741475,-0.0001902148960438,0.0182845744680851,0.0180943595720413,奥普光电
'601208,2024-01-10,31.680965,31.53,31.674902,32.02,0.0047651641924417,0.0108949981913125,-0.0001913767462576,0.0155407548366635,0.0153493780904059,东材科技
'000799,2024-01-10,140.2955,138.59,140.26843,139.37,0.0121564839927153,0.0064050763240166,-0.0001929498807874,0.0056281116963705,0.0054351618155831,酒鬼酒
'603663,2024-01-10,31.487349,31.2,31.481264,31.89,0.0091258555936226,0.0129834685163848,-0.0001932522169458,0.0221153846153846,0.0219221323984387,三祥新材
'300427,2024-01-10,21.456226,21.52,21.45202,21.71,0.0029722841286253,0.0120259071173716,-0.0001960270179853,0.0088289962825279,0.0086329692645425,红相股份
'300598,2024-01-10,83.05785,81.84,83.04128,86.04,0.0146626718606368,0.0361111967445589,-0.0001994995054651,0.0513196480938416,0.0511201485883764,诚迈科技
'600462,2024-01-10,12.081556,11.93,12.0791235,12.01,0.0125444106702813,0.0057225592568864,-0.0002013399598529,0.0067057837384744,0.0065044437786214,*ST九有
'603886,2024-01-10,24.260126,24.25,24.255213,24.32,0.0004173927208786,0.0026710546718348,-0.0002025133752396,0.0028865979381443,0.0026840845629047,元祖股份
