stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'300096,2024-01-02,24.347807,24.53,25.286543,23.080002,0.007482932651799,0.0872614734248173,0.0385552587959976,-0.0591112107623318,0.0205559519663342,易联众
'002238,2024-01-02,39.166943,39.170002,40.098545,37.050003,7.810157662785327e-05,0.076026249830262,0.0237854151650282,-0.0541230250639252,0.0303376098988969,天威视讯
'000005,2024-01-02,3.920204,4.5799994,3.9997365,4.0400004,0.1683063942590743,0.0100666381397875,0.0202878472650913,-0.1179037272362961,0.0976158799712048,世纪星源
'600178,2024-01-02,22.997877,22.79,23.382816,21.17,0.0090389647705307,0.0946342818589513,0.0167380232531898,-0.0710838086880209,0.0543457854348311,东安动力
'002888,2024-01-02,43.23031,43.09,43.900208,51.149998,0.0032456394599067,0.1651424977303068,0.0154960258207724,0.1870503132977487,0.2025463391185211,惠威科技
'300742,2024-01-02,10.917413,11.88,11.073791,14.059999,0.0881698805385489,0.2696644717242721,0.0143237230285233,0.1835015993265992,0.1978253223551225,越博动力
'603613,2024-01-02,96.57473,100.10999,97.867584,100.68,0.0366064704503962,0.028736951348467,0.0133870837640446,0.0056938373483007,0.0190809211123453,国联股份
'002021,2024-01-02,19.746382,19.130001,20.010098,18.24,0.0312148828073922,0.0884602364266282,0.0133551553899847,-0.0465238344734013,0.0331686790834165,*ST中捷
'603721,2024-01-02,35.31601,36.28,35.780315,35.66,0.0272961186725228,0.0033626031520405,0.0131471533732152,-0.0170893054024257,0.0039421520292104,中广天择
'603779,2024-01-02,14.462489,14.74,14.646782,14.05,0.0191883292011493,0.0407449226731168,0.0127428273238444,-0.0468113975576661,0.0340685702338217,ST威龙
'000766,2024-01-02,73.930916,73.79,74.80407,74.409996,0.0019060496964489,0.0052680823383004,0.0118104041886887,0.0084021683154899,0.0202125725041787,通化金马
