stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'300799,2023-12-28,29.113453,43.569996,37.19235,43.81,0.4965588588890505,0.1779304077316976,0.2774970389118734,0.0055084696358475,0.283005508547721,左江科技
'300210,2023-12-28,57.715816,58.29,60.033024,58.46,0.0099484688910922,0.0262026447310066,0.0401485790307461,0.0029164522216503,0.0430650312523965,森远股份
'002740,2023-12-28,2.7273147,2.72,2.8332183,2.5999992,0.0026820153904497,0.0823159655576133,0.0388307223951823,-0.0441179411764706,0.0052872187812882,爱迪尔
'603178,2023-12-28,46.054054,46.350002,47.45695,47.22,0.0064261009465095,0.0049929462386436,0.0304619436977252,0.0187701825773383,0.0492321262750635,圣龙股份
'603266,2023-12-28,59.785908,57.5,61.593784,58.28,0.038234896424087,0.0538006237772304,0.0302391660589983,0.0135652173913043,0.0438043834503027,天龙股份
'603603,2023-12-28,1.7825637,1.81,1.835278,1.73,0.015391483625522,0.0573635165898572,0.0295721830305418,-0.0441988950276243,0.0146267119970825,博天环境
'300553,2023-12-28,45.098248,45.28,46.352295,47.49,0.0040301343857083,0.0245447393705102,0.0278070003961129,0.0488074204946996,0.0766144208908126,集智股份
'002952,2023-12-28,88.8961,82.49,91.191444,94.51,0.0720627789070612,0.0363910894973875,0.0258205253098842,0.1457146320766154,0.1715351573864997,亚世光电
'300461,2023-12-28,45.01025,45.46,46.12755,46.87,0.0099921684505196,0.0160955871274324,0.0248232347076499,0.0310162780466343,0.0558395127542842,田中精机
'300364,2023-12-28,113.055374,117.31,115.84711,134.39,0.0376331159631562,0.1600634664084411,0.024693527615945,0.1455971357940498,0.1702906634099949,中文在线
'603189,2023-12-28,17.766596,17.45,18.20483,18.1,0.0178197331666685,0.0057583619292242,0.0246661769086211,0.0372492836676219,0.061915460576243,网达软件
'002009,2023-12-28,60.332226,59.63,61.802162,59.48,0.0116393185956705,0.0375741224069152,0.0243640272778929,-0.0025155123260104,0.0218485149518824,天奇股份
'300313,2023-12-28,18.9857,19.48,19.446587,19.96,0.0260353845262486,0.0264011880336636,0.0242754810199255,0.0246406570841889,0.0489161381041144,天山生物
'300608,2023-12-28,61.164078,61.05,62.63378,64.23,0.0018651143568289,0.0254849699315609,0.0240288425503609,0.0520884520884522,0.0761172946388131,思特奇
'600898,2023-12-28,5.206013,5.2500005,5.329551,5.390001,0.0084493642255599,0.0113424189017047,0.0237298677510027,0.0266667593650705,0.0503966271160732,国美通讯
'002229,2023-12-28,135.38977,136.73,138.39777,136.68,0.0098990492413126,0.0124118329363255,0.0222173359183637,-0.0003656841951289,0.0218516517232348,鸿博股份
'300302,2023-12-28,89.502144,90.2,91.45906,93.2,0.0077970869614028,0.0190351836111152,0.0218644594703786,0.0332594235033259,0.0551238829737045,同有科技
'600119,2023-12-28,15.109899,15.2300005,15.430457,15.42,0.0079485309597369,0.0006776856965416,0.0212150987905346,0.0124753443048147,0.0336904430953493,*ST长投
'600831,2023-12-28,32.880398,32.86,33.51185,33.46,0.0006203696196134,0.0015472138959801,0.0192045120621716,0.0182592818015825,0.0374637938637541,广电网络
'603108,2023-12-28,108.46653,108.07,110.488205,113.26,0.0036557821108503,0.0250867954638235,0.0186386989608682,0.0480244286110855,0.0666631275719538,润达医疗
'600633,2023-12-28,61.20842,61.8,62.32292,64.18,0.0096650101407616,0.0297977052423089,0.0182082791877327,0.0385113268608415,0.0567196060485743,浙数文化
'600996,2023-12-28,9.242314,9.3,9.409545,9.33,0.0062415105134926,0.0084536499905149,0.0180940617252345,0.0032258064516128,0.0213198681768473,贵广网络
'603985,2023-12-28,108.66835,108.69,110.633835,110.63,0.000199230042602,3.466389825508045e-05,0.0180870050939395,0.0178489281442634,0.0359359332382029,恒润股份
'000793,2023-12-28,19.481863,19.710001,19.82559,19.979998,0.0117102763734658,0.0077883180273575,0.0176434358459454,0.0136984772349834,0.0313419130809288,华闻集团
'603110,2023-12-28,48.165108,48.14,48.99401,49.65,0.0005212902252808,0.013389187780302,0.0172095949623949,0.0313668466971333,0.0485764416595282,东方材料
'300133,2023-12-28,145.3703,146.15,147.86206,154.72,0.0053635439976392,0.0463806604615138,0.0171407777241983,0.0586383852206636,0.0757791629448619,华策影视
'300495,2023-12-28,12.923653,13.130001,13.144604,13.050003,0.0159666930085479,0.0071969456059687,0.0170966366862372,-0.0060927641970476,0.0110038724891895,美尚生态
'603106,2023-12-28,15.765365,15.9800005,16.034756,16.29,0.0136143692201227,0.0159181717514128,0.0170875206504893,0.019399217165231,0.0364867378157203,恒银金融
'000151,2023-12-28,21.38468,21.64,21.748095,21.73,0.0119393883845819,0.0008320268970684,0.0169941752693984,0.0041589648798521,0.0211531401492505,中成股份
'000985,2023-12-28,19.734737,20.21,20.068176,20.09,0.024082560613805,0.0010874929540182,0.0168960447762745,-0.0059376546264226,0.0109583901498519,大庆华科
'300280,2023-12-28,40.021675,40.7,40.696274,44.59,0.0169489407927079,0.0956777025827966,0.0168558412410275,0.0955773955773955,0.1124332368184231,紫天科技
'002712,2023-12-28,29.070349,28.93,29.558842,30.460001,0.0048279090147834,0.0304869520937254,0.0168038230294379,0.0528863117870722,0.0696901348165101,思美传媒
'603103,2023-12-28,24.097971,24.2,24.501156,25.67,0.0042339249225587,0.0477056674387118,0.0167310766537149,0.0607438016528926,0.0774748783066076,横店影视
'002089,2023-12-28,14.021693,13.909999,14.255439,14.249999,0.0079657998502749,0.0003816087319373,0.0166703122083759,0.0244428486299676,0.0411131608383436,*ST新海
