stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'002089,2024-01-03,13.830512,14.080001,14.187655,14.249999,0.0180390284900514,0.0043942427413128,0.0258228328784934,0.0120737207334006,0.0378965536118941,*ST新海
'603598,2024-01-03,39.4073,39.65,40.408554,39.07,0.0061587573875906,0.033125510999478,0.0254078305288614,-0.0146279949558637,0.0107798355729977,引力传媒
'002952,2024-01-03,89.23939,89.76,90.79152,90.68,0.0058338587926251,0.0012283085468774,0.0173928799827072,0.0102495543672014,0.0276424343499086,亚世光电
'300461,2024-01-03,43.647846,43.75,44.22517,42.53,0.0023404133161576,0.0383304349084468,0.0132268611834819,-0.0278857142857142,0.0146588531022323,田中精机
'600228,2024-01-03,12.397339,12.39,12.556534,12.31,0.0005919818761106,0.0196339212715864,0.0128410621021171,-0.006456820016142,0.006384242085975,ST昌九
'002682,2024-01-03,18.427633,16.98,18.624847,15.690001,0.0785577290366049,0.1575769186184455,0.0107020798601751,-0.0759716725559481,0.065269592695773,龙洲股份
'300302,2024-01-03,88.889915,88.77,89.79085,88.57,0.001349028177156,0.0135965969806501,0.0101354017494561,-0.0022530134054297,0.0078823883440263,同有科技
'600435,2024-01-03,118.403755,120.02,119.55697,112.92,0.013650284993073,0.0555130328244351,0.0097396826646249,-0.0591568071988001,0.0494171245341751,北方导航
'603636,2024-01-03,63.126984,63.19,63.739044,62.51,0.0009982418928805,0.0192824354252944,0.0096956952671776,-0.0107611963918341,0.0010655011246564,南威软件
'603882,2024-01-03,62.51442,62.12,63.117878,61.68,0.0063092643265346,0.0227808355661132,0.0096531008365749,-0.0070830650354152,0.0025700358011596,金域医学
'603613,2024-01-03,96.31909,100.68,97.23691,106.299995,0.045275656154974,0.0932062217937612,0.0095289521526832,0.0558203714739768,0.0653493236266601,国联股份
'600306,2024-01-03,22.173443,22.24,22.384518,23.33,0.0030016538252539,0.0422382112494,0.0095192704173186,0.0490107913669064,0.0585300617842251,商业城
'300634,2024-01-03,20.233656,20.18,20.42621,20.23,0.0026518193251877,0.0096057956909285,0.0095165203955232,0.0024777006937562,0.0119942210892794,彩讯股份
'600592,2024-01-03,29.819777,29.550001,30.097404,29.23,0.0090468818730601,0.0288198942340675,0.0093101635200022,-0.0108291366893693,0.001518973169367,龙溪股份
'002933,2024-01-03,35.704422,36.03,36.03666,36.66,0.0091187024397146,0.0172973854957701,0.009305233956735,0.0174854288093254,0.0267906627660604,新兴装备
'600630,2024-01-03,26.864893,26.9,27.113548,27.18,0.001306798430204,0.0024508780628783,0.0092557599242998,0.0104089219330855,0.0196646818573853,龙头股份
'300763,2024-01-03,300.021,300.23,302.7747,292.64,0.0006966179034134,0.0334727439247731,0.0091783575149738,-0.025280618192719,0.0161022606777451,锦浪科技
