,Unnamed: 0,date,stock,score1,score2,pred_rate,name
816,1849,1872,2024-01-16,54.917366,54.920906,0.0,招商港口
817,2253,2420,2024-01-16,6.6230617,6.6234875,0.0,*ST毅昌
818,2793,300048,2024-01-16,42.297062,42.299763,0.0,合康新能
819,1872,2022,2024-01-16,98.827866,98.83416,0.0,科华生物
820,2416,2597,2024-01-16,106.04507,106.0518,0.0,金禾实业
821,526,600690,2024-01-16,819.92584,819.97754,0.0,海尔智家
822,1080,603239,2024-01-16,56.84336,56.846935,0.0,浙江仙通
823,2674,2888,2024-01-16,43.357304,43.360016,0.0,惠威科技
824,1023,603117,2024-01-16,5.2150226,5.2153482,0.0,万林物流
825,2379,2560,2024-01-16,31.11855,31.120491,0.0,通达股份
826,2165,2328,2024-01-16,18.166956,18.168089,0.0,新朋股份
827,1978,2135,2024-01-16,18.40007,18.401197,0.0,东南网架
828,2888,300149,2024-01-16,54.596016,54.599342,0.0,量子生物
829,1831,977,2024-01-16,186.68538,186.69664,0.0,浪潮信息
830,78,600109,2024-01-16,80.49515,80.49996,0.0,国金证券
831,201,600267,2024-01-16,53.137413,53.14058,0.0,海正药业
832,2373,2553,2024-01-16,56.004612,56.007935,0.0,南方轴承
833,2511,2701,2024-01-16,42.955982,42.95852,0.0,奥瑞金
834,3202,300487,2024-01-16,297.71487,297.7324,0.0,蓝晓科技
835,567,600736,2024-01-16,99.29221,99.29805,0.0,苏州高新
836,2937,300205,2024-01-16,65.400314,65.40413,0.0,天喻信息
837,3071,300349,2024-01-16,79.18862,79.19324,0.0,金卡智能
838,1050,603181,2024-01-16,33.95399,33.955963,0.0,皇马科技
839,3475,300779,2024-01-16,51.133,51.135967,0.0,惠城环保
840,2280,2449,2024-01-16,27.755987,27.757593,0.0,国星光电
841,1221,603609,2024-01-16,14.808941,14.809795,0.0,禾丰牧业
842,1386,603929,2024-01-16,25.065744,25.067186,0.0,亚翔集成
843,2482,2669,2024-01-16,25.672394,25.67387,0.0,康达新材
844,3162,300447,2024-01-16,51.195316,51.198254,0.0,全信股份
845,37,600056,2024-01-16,155.28595,155.2948,0.0,中国医药
846,992,603067,2024-01-16,21.4841,21.485315,0.0,振华股份
847,2415,2596,2024-01-16,14.206659,14.2074585,0.0,海南瑞泽
848,443,600588,2024-01-16,556.7867,556.818,0.0,用友网络
849,1229,603619,2024-01-16,19.794258,19.79537,0.0,中曼石油
850,3297,300589,2024-01-16,54.867348,54.87043,0.0,江龙船艇
851,200,600266,2024-01-16,25.014725,25.016127,0.0,城建发展
852,1974,2131,2024-01-16,102.78185,102.787605,0.0,利欧股份
853,1297,603758,2024-01-16,13.336177,13.336919,0.0,秦安股份
854,716,600958,2024-01-16,10.688245,10.688838,0.0,东方证券
855,2723,2942,2024-01-16,26.359776,26.361238,0.0,新农股份
856,855,601588,2024-01-16,2.9015155,2.9016762,0.0,北辰实业
857,1302,603776,2024-01-16,37.69818,37.700253,0.0,永安行
858,72,600103,2024-01-16,13.343388,13.344117,0.0,青山纸业
859,3314,300607,2024-01-16,85.7004,85.70506,0.0,拓斯达
860,2139,2302,2024-01-16,28.716904,28.718462,0.0,西部建设
861,3304,300596,2024-01-16,46.47871,46.481228,0.0,利安隆
862,2402,2583,2024-01-16,35.690605,35.692528,0.0,海能达
863,2912,300176,2024-01-16,32.370476,32.372215,0.0,派生科技
864,2628,2838,2024-01-16,66.67713,66.68071,0.0,道恩股份
865,873,601666,2024-01-16,34.515324,34.517166,0.0,平煤股份
866,2896,300159,2024-01-16,51.448383,51.451122,0.0,新研股份
867,3348,300642,2024-01-16,53.05097,53.05379,0.0,透景生命
868,588,600760,2024-01-16,326.12836,326.14563,0.0,中航沈飞
869,150,600199,2024-01-16,79.104965,79.10911,0.0,金种子酒
870,2226,2391,2024-01-16,41.211254,41.213413,0.0,长青股份
871,3379,300674,2024-01-16,28.07077,28.072235,0.0,宇信科技
872,234,600309,2024-01-16,2307.1685,2307.2883,0.0,万华化学
873,2801,300056,2024-01-16,51.339592,51.34221,0.0,三维丝
874,3154,300439,2024-01-16,38.31527,38.317196,0.0,美康生物
875,2293,2465,2024-01-16,82.819214,82.82332,0.0,海格通信
876,1215,603602,2024-01-16,40.40528,40.407272,0.0,纵横通信
877,1491,401,2024-01-16,32.44683,32.44841,0.0,冀东水泥
878,1383,603926,2024-01-16,23.432096,23.433228,0.0,铁流股份
879,3286,300578,2024-01-16,35.132217,35.133904,0.0,会畅通讯
880,2605,2812,2024-01-16,198.47296,198.48239,0.0,恩捷股份
881,445,600590,2024-01-16,28.280111,28.281435,0.0,泰豪科技
882,1234,603633,2024-01-16,26.361395,26.362627,0.0,徕木股份
883,1300,603768,2024-01-16,20.2834,20.28434,0.0,常青股份
884,310,600406,2024-01-16,816.351,816.38873,0.0,国电南瑞
885,2530,2724,2024-01-16,16.097954,16.098694,0.0,海洋王
886,3473,300777,2024-01-16,30.19204,30.193422,0.0,中简科技
887,3264,300554,2024-01-16,48.88355,48.88578,0.0,三超新材
888,984,603053,2024-01-16,11.720262,11.720793,0.0,成都燃气
889,3179,300464,2024-01-16,16.23448,16.235214,0.0,星徽精密
890,1819,963,2024-01-16,448.82843,448.84866,0.0,华东医药
891,1418,603995,2024-01-16,32.855274,32.856754,0.0,甬金股份
892,2036,2196,2024-01-16,20.218227,20.21913,0.0,方正电机
893,2866,300127,2024-01-16,42.336655,42.338543,0.0,银河磁体
894,3267,300558,2024-01-16,57.115414,57.117947,0.0,贝达药业
895,885,601727,2024-01-16,5.039184,5.0394073,0.0,上海电气
896,245,600323,2024-01-16,53.269432,53.27179,0.0,瀚蓝环境
897,117,600160,2024-01-16,143.85336,143.8597,0.0,巨化股份
898,1905,2057,2024-01-16,47.624767,47.626865,0.0,中钢天源
899,98,600132,2024-01-16,355.60852,355.62418,0.0,重庆啤酒
900,1304,603778,2024-01-16,34.573723,34.575233,0.0,乾景园林
901,3116,300400,2024-01-16,53.19083,53.193142,0.0,劲拓股份
902,1754,875,2024-01-16,6.2699122,6.2701826,0.0,吉电股份
903,1151,603387,2024-01-16,49.01949,49.021595,0.0,基蛋生物
904,15,600021,2024-01-16,13.356296,13.356869,0.0,上海电力
905,2330,2507,2024-01-16,110.66151,110.666245,0.0,涪陵榨菜
906,2034,2194,2024-01-16,38.679504,38.681156,0.0,武汉凡谷
907,3120,300404,2024-01-16,44.61788,44.619785,0.0,博济医药
908,907,601880,2024-01-16,4.107783,4.1079583,0.0,大连港
909,524,600688,2024-01-16,7.668444,7.6687703,0.0,上海石化
910,114,600157,2024-01-16,62.97674,62.97939,0.0,永泰能源
911,3037,300311,2024-01-16,47.3585,47.360477,0.0,任子行
912,41,600060,2024-01-16,154.94176,154.9482,0.0,海信视像
913,2843,300103,2024-01-16,34.11594,34.117355,0.0,达刚控股
914,854,601579,2024-01-16,12.119964,12.120464,0.0,会稽山
915,2976,300246,2024-01-16,65.007805,65.01048,0.0,宝莱特
916,1020,603113,2024-01-16,9.800082,9.800483,0.0,金能科技
917,891,601800,2024-01-16,10.081495,10.0819025,0.0,中国交建
918,2210,2375,2024-01-16,31.643818,31.645096,0.0,亚厦股份
919,2020,2180,2024-01-16,121.62367,121.62857,0.0,纳思达
920,743,600989,2024-01-16,16.195892,16.196537,0.0,宝丰能源
921,899,601858,2024-01-16,30.013956,30.015142,0.0,中国科传
922,3396,300691,2024-01-16,55.78905,55.79125,0.0,联合光电
923,2889,300150,2024-01-16,24.068352,24.0693,0.0,世纪瑞尔
924,2859,300120,2024-01-16,24.425003,24.425964,0.0,经纬辉开
925,2133,2296,2024-01-16,44.222977,44.224716,0.0,辉煌科技
926,159,600211,2024-01-16,115.77734,115.78185,0.0,西藏药业
927,2618,2827,2024-01-16,28.00325,28.00433,0.0,高争民爆
928,1257,603680,2024-01-16,19.188595,19.189331,0.0,今创集团
929,3444,300743,2024-01-16,31.652527,31.65374,0.0,天地数码
930,3231,300518,2024-01-16,35.724697,35.726063,0.0,盛讯达
931,2651,2863,2024-01-16,11.06096,11.06138,0.0,今飞凯达
932,253,600332,2024-01-16,34.72724,34.728554,0.0,白云山
933,3358,300653,2024-01-16,71.32042,71.32311,0.0,正海生物
934,2503,2693,2024-01-16,28.485983,28.487057,0.0,双成药业
935,1823,968,2024-01-16,11.595778,11.596206,0.0,蓝焰控股
936,3172,300457,2024-01-16,106.780556,106.78438,0.0,赢合科技
937,65,600095,2024-01-16,27.387989,27.388948,0.0,哈高科
938,1076,603232,2024-01-16,50.28271,50.284435,0.0,格尔软件
939,230,600305,2024-01-16,69.14862,69.150986,0.0,恒顺醋业
940,1741,839,2024-01-16,41.832333,41.833763,0.0,中信国安
941,3502,300809,2024-01-16,45.652702,45.65424,0.0,华辰装备
942,1131,603351,2024-01-16,55.74056,55.742435,0.0,威尔药业
943,2013,2173,2024-01-16,28.383797,28.38475,0.0,创新医疗
944,1313,603799,2024-01-16,77.97057,77.97318,0.0,华友钴业
945,1037,603158,2024-01-16,40.908405,40.909767,0.0,腾龙股份
946,128,600173,2024-01-16,12.289673,12.290081,0.0,卧龙地产
947,501,600658,2024-01-16,31.607101,31.608149,0.0,电子城
948,452,600598,2024-01-16,21.219967,21.220669,0.0,北大荒
949,1474,89,2024-01-16,49.532955,49.534588,0.0,深圳机场
950,3017,300289,2024-01-16,16.766817,16.767368,0.0,利德曼
951,3392,300687,2024-01-16,102.32167,102.32503,0.0,赛意信息
952,1066,603217,2024-01-16,46.312912,46.314423,0.0,元利科技
953,3001,300272,2024-01-16,36.576847,36.578037,0.0,开能健康
954,1534,525,2024-01-16,52.68934,52.69103,0.0,红 太 阳
955,2739,2960,2024-01-16,39.2432,39.24445,0.0,青鸟消防
956,1690,761,2024-01-16,7.100628,7.1008515,0.0,本钢板材
957,2607,2815,2024-01-16,23.466553,23.467287,0.0,崇达技术
958,3132,300416,2024-01-16,122.03024,122.03404,0.0,苏试试验
959,322,600425,2024-01-16,16.400833,16.401342,0.0,青松建化
960,3491,300797,2024-01-16,19.738493,19.739105,0.0,钢研纳克
961,175,600230,2024-01-16,21.587658,21.588327,0.0,沧州大化
962,2983,300253,2024-01-16,267.4963,267.50455,0.0,卫宁健康
963,1498,410,2024-01-16,17.460114,17.46065,0.0,*ST沈机
964,1795,927,2024-01-16,3.3852499,3.3853517,0.0,一汽夏利
965,1579,589,2024-01-16,32.32875,32.329712,0.0,贵州轮胎
966,1230,603626,2024-01-16,17.920664,17.921196,0.0,科森科技
967,541,600708,2024-01-16,23.602388,23.603085,0.0,光明地产
968,2572,2772,2024-01-16,18.900131,18.900688,0.0,众兴菌业
969,2011,2171,2024-01-16,40.416996,40.418175,0.0,楚江新材
970,903,601869,2024-01-16,30.763668,30.764563,0.0,长飞光纤
971,1014,603105,2024-01-16,11.969776,11.970124,0.0,芯能科技
972,1833,980,2024-01-16,5.237664,5.2378154,0.0,众泰汽车
973,1993,2152,2024-01-16,201.61427,201.62007,0.0,广电运通
974,2513,2703,2024-01-16,37.417946,37.41902,0.0,浙江世宝
975,931,601969,2024-01-16,6.9390492,6.9392476,0.0,海南矿业
976,3104,300387,2024-01-16,34.54167,34.542652,0.0,富邦股份
977,83,600114,2024-01-16,61.812172,61.8139,0.0,东睦股份
978,2867,300128,2024-01-16,46.146107,46.147396,0.0,锦富技术
979,1868,2016,2024-01-16,45.521576,45.522842,0.0,世荣兆业
980,160,600212,2024-01-16,21.061571,21.062153,0.0,江泉实业
981,3369,300664,2024-01-16,8.857268,8.8575115,0.0,鹏鹞环保
982,1381,603920,2024-01-16,26.869373,26.870104,0.0,世运电路
983,2259,2426,2024-01-16,13.394869,13.395231,0.0,胜利精密
984,1210,603596,2024-01-16,74.05662,74.05861,0.0,伯特利
985,2371,2551,2024-01-16,36.819336,36.820312,0.0,尚荣医疗
986,1070,603223,2024-01-16,38.862225,38.863255,0.0,恒通股份
987,3433,300731,2024-01-16,30.809698,30.810514,0.0,科创新源
988,2980,300250,2024-01-16,75.18916,75.19114,0.0,初灵信息
989,1590,601,2024-01-16,76.35647,76.358475,0.0,韶能股份
990,1473,88,2024-01-16,34.093937,34.094826,0.0,盐 田 港
991,2639,2850,2024-01-16,129.35515,129.3585,0.0,科达利
992,2158,2321,2024-01-16,5.5670652,5.5672092,0.0,华英农业
993,2942,300211,2024-01-16,66.779,66.780716,0.0,亿通科技
994,1206,603588,2024-01-16,46.25231,46.253494,0.0,高能环境
995,1736,831,2024-01-16,95.83962,95.84207,0.0,五矿稀土
996,3184,300469,2024-01-16,50.005928,50.0072,0.0,信息发展
997,92,600126,2024-01-16,21.50742,21.507956,0.0,杭钢股份
998,999,603080,2024-01-16,18.226105,18.226555,0.0,新疆火炬
999,1778,905,2024-01-16,16.462194,16.462599,0.0,厦门港务
1000,243,600321,2024-01-16,11.068745,11.069017,0.0,ST正源
1001,100,600135,2024-01-16,18.073057,18.0735,0.0,乐凯胶片
1002,1811,953,2024-01-16,12.211392,12.21169,0.0,*ST河化
1003,550,600718,2024-01-16,150.98657,150.99022,0.0,东软集团
1004,1613,636,2024-01-16,260.25308,260.25906,0.0,风华高科
1005,1772,898,2024-01-16,5.956087,5.9562235,0.0,鞍钢股份
1006,2573,2773,2024-01-16,39.095875,39.096745,0.0,康弘药业
1007,2375,2556,2024-01-16,36.01675,36.01755,0.0,辉隆股份
1008,1721,811,2024-01-16,194.73813,194.74239,0.0,冰轮环境
1009,2871,300132,2024-01-16,35.237736,35.2385,0.0,青松股份
1010,1450,36,2024-01-16,38.26863,38.26945,0.0,华联控股
1011,1963,2120,2024-01-16,53.433228,53.43437,0.0,韵达股份
1012,2844,300105,2024-01-16,43.83175,43.832672,0.0,龙源技术
1013,1118,603328,2024-01-16,24.488213,24.48871,0.0,依顿电子
1014,1003,603086,2024-01-16,34.791363,34.792065,0.0,先达股份
1015,404,600540,2024-01-16,11.919043,11.919279,0.0,新赛股份
1016,1194,603566,2024-01-16,49.13809,49.139057,0.0,普莱柯
1017,2217,2382,2024-01-16,52.289654,52.290672,0.0,蓝帆医疗
1018,3187,300472,2024-01-16,23.515764,23.51622,0.0,新元科技
1019,2778,300032,2024-01-16,26.614914,26.615425,0.0,金龙机电
1020,2142,2305,2024-01-16,7.9694085,7.9695587,0.0,南国置业
1021,1482,156,2024-01-16,9.964295,9.964481,0.0,华数传媒
1022,3324,300618,2024-01-16,68.27253,68.273796,0.0,寒锐钴业
1023,3161,300446,2024-01-16,56.49272,56.493767,0.0,乐凯新材
1024,3195,300480,2024-01-16,76.68379,76.68517,0.0,光力科技
1025,998,603079,2024-01-16,30.108624,30.109165,0.0,圣达生物
1026,273,600359,2024-01-16,7.682308,7.682445,0.0,新农开发
1027,1630,672,2024-01-16,84.39823,84.39967,0.0,上峰水泥
1028,1527,517,2024-01-16,36.21752,36.218136,0.0,荣安地产
1029,156,600207,2024-01-16,6.49408,6.49419,0.0,安彩高科
1030,587,600759,2024-01-16,11.612672,11.612867,0.0,洲际油气
1031,1092,603283,2024-01-16,77.59033,77.591606,0.0,赛腾股份
1032,1167,603486,2024-01-16,61.638573,61.639565,0.0,科沃斯
1033,1470,69,2024-01-16,163.22148,163.2241,0.0,华侨城Ａ
1034,2368,2548,2024-01-16,31.220606,31.221106,0.0,金新农
1035,1586,597,2024-01-16,20.259375,20.259699,0.0,东北制药
1036,3425,300722,2024-01-16,76.26525,76.26644,0.0,新余国科
1037,582,600754,2024-01-16,60.067123,60.068058,0.0,锦江酒店
1038,1334,603838,2024-01-16,15.438229,15.438467,0.0,四通股份
1039,862,601607,2024-01-16,29.864723,29.86518,0.0,上海医药
1040,2609,2817,2024-01-16,31.4384,31.438877,0.0,黄山胶囊
1041,847,601515,2024-01-16,18.910297,18.91058,0.0,东风股份
1042,3200,300485,2024-01-16,48.143364,48.14407,0.0,赛升药业
1043,783,601106,2024-01-16,2.9454978,2.9455404,0.0,中国一重
1044,2112,2275,2024-01-16,28.858059,28.85847,0.0,桂林三金
1045,0,600000,2024-01-16,76.12406,76.12514,0.0,浦发银行
1046,3402,300697,2024-01-16,28.965328,28.965723,0.0,电工合金
1047,2881,300142,2024-01-16,331.22733,331.23178,0.0,沃森生物
1048,1445,30,2024-01-16,14.01556,14.015734,0.0,富奥股份
1049,3406,300701,2024-01-16,40.29994,40.30044,0.0,森霸传感
1050,42,600061,2024-01-16,44.493946,44.49448,0.0,国投资本
1051,3412,300708,2024-01-16,20.819254,20.819502,0.0,聚灿光电
1052,3194,300479,2024-01-16,40.793633,40.794117,0.0,神思电子
1053,60,600084,2024-01-16,45.734127,45.73466,0.0,*ST中葡
1054,1492,402,2024-01-16,146.16061,146.1623,0.0,金 融 街
1055,2352,2532,2024-01-16,47.20603,47.20657,0.0,新界泵业
1056,944,603001,2024-01-16,10.8448515,10.8449745,0.0,奥康国际
1057,172,600227,2024-01-16,12.097536,12.097673,0.0,圣济堂
1058,2892,300154,2024-01-16,37.42545,37.42587,0.0,瑞凌股份
1059,1932,2087,2024-01-16,5.241547,5.2416053,0.0,新野纺织
1060,2731,2951,2024-01-16,9.085825,9.085925,0.0,金时科技
1061,1561,559,2024-01-16,209.93977,209.94208,0.0,万向钱潮
1062,2300,2472,2024-01-16,127.07032,127.0717,0.0,双环传动
1063,686,600877,2024-01-16,65.29475,65.295456,0.0,*ST电能
1064,650,600835,2024-01-16,49.175667,49.176197,0.0,上海机电
1065,1486,166,2024-01-16,6.920017,6.920089,0.0,申万宏源
1066,2411,2592,2024-01-16,18.115906,18.116093,0.0,八菱科技
1067,2847,300108,2024-01-16,21.530067,21.530287,0.0,吉药控股
1068,1585,596,2024-01-16,508.03458,508.03925,0.0,古井贡酒
1069,3504,300811,2024-01-16,175.61966,175.62122,0.0,铂科新材
1070,3394,300689,2024-01-16,34.94077,34.94108,0.0,澄天伟业
1071,146,600195,2024-01-16,49.23871,49.239132,0.0,中牧股份
1072,2941,300210,2024-01-16,68.57548,68.57604,0.0,森远股份
1073,536,600703,2024-01-16,310.56296,310.56546,0.0,三安光电
1074,10,600016,2024-01-16,92.10591,92.10661,0.0,民生银行
1075,2523,2716,2024-01-16,11.349633,11.349718,0.0,ST金贵
1076,3442,300741,2024-01-16,32.669125,32.669365,0.0,华宝股份
1077,2580,2782,2024-01-16,37.417034,37.417294,0.0,可立克
1078,2570,2769,2024-01-16,45.694256,45.69457,0.0,普路通
1079,1382,603922,2024-01-16,26.38333,26.383507,0.0,金鸿顺
1080,572,600741,2024-01-16,705.4575,705.46204,0.0,华域汽车
1081,61,600085,2024-01-16,523.5924,523.59576,0.0,同仁堂
1082,2209,2374,2024-01-16,25.761335,25.761497,0.0,丽鹏股份
1083,135,600183,2024-01-16,121.82809,121.82885,0.0,生益科技
1084,3043,300318,2024-01-16,42.21077,42.211018,0.0,博晖创新
1085,3020,300292,2024-01-16,37.086563,37.086777,0.0,吴通控股
1086,1998,2157,2024-01-16,53.14519,53.145496,0.0,正邦科技
1087,2183,2346,2024-01-16,25.816292,25.816431,0.0,柘中股份
1088,2824,300082,2024-01-16,57.064877,57.06518,0.0,奥克股份
1089,801,601166,2024-01-16,71.93777,71.93815,0.0,兴业银行
1090,861,601606,2024-01-16,12.520572,12.520638,0.0,长城军工
1091,1699,782,2024-01-16,18.912445,18.912544,0.0,美达股份
1092,1321,603811,2024-01-16,45.114258,45.11449,0.0,诚意药业
1093,87,600118,2024-01-16,501.25037,501.2529,0.0,中国卫星
1094,1544,538,2024-01-16,1565.4758,1565.4832,0.0,云南白药
1095,971,603031,2024-01-16,67.30595,67.30626,0.0,安德利
1096,2211,2376,2024-01-16,39.58321,39.583385,0.0,新北洋
1097,573,600742,2024-01-16,167.53406,167.5348,0.0,一汽富维
1098,877,601678,2024-01-16,19.42332,19.423397,0.0,滨化股份
1099,756,601005,2024-01-16,1.7374756,1.7374824,0.0,重庆钢铁
1100,714,600936,2024-01-16,4.2745075,4.274524,0.0,广西广电
1101,1616,639,2024-01-16,39.05653,39.056675,0.0,西王食品
1102,116,600159,2024-01-16,16.458702,16.458763,0.0,大龙地产
1103,3034,300307,2024-01-16,14.992529,14.992583,0.0,慈星股份
1104,3357,300652,2024-01-16,28.572252,28.57235,0.0,雷迪克
1105,1684,753,2024-01-16,37.06617,37.066288,0.0,漳州发展
1106,2623,2832,2024-01-16,169.0038,169.0043,0.0,比音勒芬
1107,985,603055,2024-01-16,17.943008,17.943056,0.0,台华新材
1108,1768,892,2024-01-16,10.967585,10.967613,0.0,欢瑞世纪
1109,182,600238,2024-01-16,29.804478,29.80455,0.0,ST椰岛
1110,684,600875,2024-01-16,34.099064,34.099144,0.0,东方电气
1111,398,600533,2024-01-16,24.374285,24.37434,0.0,栖霞建设
1112,3007,300279,2024-01-16,37.74167,37.74174,0.0,和晶科技
1113,3309,300601,2024-01-16,76.03147,76.03161,0.0,康泰生物
1114,2787,300042,2024-01-16,115.48407,115.484276,0.0,朗科科技
1115,1319,603809,2024-01-16,46.329594,46.329674,0.0,豪能股份
1116,317,600419,2024-01-16,30.00309,30.003141,0.0,天润乳业
1117,1110,603317,2024-01-16,35.788647,35.788696,0.0,天味食品
1118,2186,2349,2024-01-16,72.14802,72.14809,0.0,精华制药
1119,1089,603277,2024-01-16,29.817804,29.81782,0.0,银都股份
1120,1856,2003,2024-01-16,120.230286,120.23034,0.0,伟星股份
1121,1086,603267,2024-01-16,76.48524,76.48526,0.0,鸿远电子
1122,2292,2463,2024-01-16,60.78939,60.7894,0.0,沪电股份
1123,1423,2,2024-01-16,2603.8662,2603.8665,0.0,万  科Ａ
1124,2662,2875,2024-01-16,25.153492,25.15348,-0.0,安奈儿
1125,966,603026,2024-01-16,49.85714,49.857094,-0.0,石大胜华
1126,407,600546,2024-01-16,125.297455,125.29722,-0.0,山煤国际
1127,543,600711,2024-01-16,44.15189,44.15179,-0.0,盛屯矿业
1128,3455,300756,2024-01-16,59.696022,59.695885,-0.0,中山金马
1129,2420,2601,2024-01-16,172.67729,172.67685,-0.0,龙蟒佰利
1130,806,601186,2024-01-16,10.128364,10.128338,-0.0,中国铁建
1131,1142,603368,2024-01-16,60.54179,60.541634,-0.0,柳药股份
1132,1001,603083,2024-01-16,88.20153,88.2013,-0.0,剑桥科技
1133,2562,2759,2024-01-16,29.51858,29.518488,-0.0,天际股份
1134,2031,2191,2024-01-16,41.9667,41.96655,-0.0,劲嘉股份
1135,1877,2027,2024-01-16,70.76468,70.7644,-0.0,分众传媒
1136,1007,603093,2024-01-16,12.522938,12.522887,-0.0,南华期货
1137,694,600887,2024-01-16,2412.9453,2412.9353,-0.0,伊利股份
1138,3039,300314,2024-01-16,57.46905,57.46878,-0.0,戴维医疗
1139,3185,300470,2024-01-16,144.3174,144.3167,-0.0,中密控股
1140,3063,300341,2024-01-16,50.441227,50.440975,-0.0,麦克奥迪
1141,388,600521,2024-01-16,258.92316,258.9218,-0.0,华海药业
1142,3259,300549,2024-01-16,40.523975,40.523754,-0.0,优德精密
1143,1731,823,2024-01-16,22.277761,22.277636,-0.0,超声电子
1144,1266,603693,2024-01-16,15.775865,15.775772,-0.0,江苏新能
1145,511,600671,2024-01-16,37.7179,37.717674,-0.0,天目药业
1146,2335,2513,2024-01-16,20.40256,20.402437,-0.0,蓝丰生化
1147,2024,2184,2024-01-16,47.671432,47.671143,-0.0,海得控制
1148,3098,300381,2024-01-16,50.980145,50.979828,-0.0,溢多利
1149,1251,603668,2024-01-16,25.957067,25.956903,-0.0,天马科技
1150,2341,2520,2024-01-16,56.26688,56.26652,-0.0,日发精机
1151,1624,661,2024-01-16,1281.0272,1281.0189,-0.0,长春高新
1152,2846,300107,2024-01-16,54.201115,54.200756,-0.0,建新股份
1153,3165,300450,2024-01-16,519.0752,519.07166,-0.0,先导智能
1154,2735,2956,2024-01-16,45.174088,45.173775,-0.0,西麦食品
1155,811,601208,2024-01-16,33.902138,33.901897,-0.0,东材科技
1156,790,601118,2024-01-16,4.565455,4.5654225,-0.0,海南橡胶
1157,2563,2760,2024-01-16,23.32471,23.324543,-0.0,凤形股份
1158,2838,300098,2024-01-16,67.62649,67.626,-0.0,高新兴
1159,1827,972,2024-01-16,9.131298,9.131229,-0.0,ST中基
1160,3119,300403,2024-01-16,45.64546,45.64511,-0.0,汉宇集团
1161,3429,300726,2024-01-16,33.21097,33.21071,-0.0,宏达电子
1162,3157,300442,2024-01-16,49.19535,49.194958,-0.0,普丽盛
1163,3424,300721,2024-01-16,29.704603,29.704365,-0.0,怡达股份
1164,279,600367,2024-01-16,39.797466,39.797142,-0.0,红星发展
1165,1967,2124,2024-01-16,63.271313,63.27078,-0.0,天邦股份
1166,44,600063,2024-01-16,46.661613,46.661194,-0.0,皖维高新
1167,196,600259,2024-01-16,35.625313,35.624992,-0.0,广晟有色
1168,2097,2259,2024-01-16,8.9382925,8.9382105,-0.0,*ST升达
1169,2864,300125,2024-01-16,60.996014,60.99545,-0.0,易世达
1170,2025,2185,2024-01-16,96.1949,96.19399,-0.0,华天科技
1171,3390,300685,2024-01-16,108.22724,108.22613,-0.0,艾德生物
1172,1021,603115,2024-01-16,17.77917,17.778986,-0.0,海星股份
1173,2100,2263,2024-01-16,11.75705,11.756928,-0.0,*ST东南
1174,1414,603990,2024-01-16,41.28688,41.286434,-0.0,麦迪科技
1175,232,600307,2024-01-16,5.7962365,5.7961736,-0.0,酒钢宏兴
1176,952,603010,2024-01-16,53.112812,53.11223,-0.0,万盛股份
1177,3030,300303,2024-01-16,91.70032,91.69931,-0.0,聚飞光电
1178,3418,300715,2024-01-16,48.3239,48.323364,-0.0,凯伦股份
1179,3430,300727,2024-01-16,38.253384,38.252956,-0.0,润禾材料
1180,1611,633,2024-01-16,58.612465,58.61178,-0.0,合金投资
1181,26,600036,2024-01-16,149.34122,149.33946,-0.0,招商银行
1182,105,600143,2024-01-16,154.22528,154.22345,-0.0,金发科技
1183,1964,2121,2024-01-16,86.93214,86.93108,-0.0,科陆电子
1184,3353,300648,2024-01-16,54.34362,54.34292,-0.0,星云股份
1185,3344,300638,2024-01-16,166.74728,166.74512,-0.0,广和通
1186,1324,603816,2024-01-16,75.18563,75.18464,-0.0,顾家家居
1187,851,601566,2024-01-16,18.584393,18.584148,-0.0,九牧王
1188,1143,603369,2024-01-16,134.07956,134.07776,-0.0,今世缘
1189,2400,2581,2024-01-16,42.494267,42.493664,-0.0,未名医药
1190,3278,300569,2024-01-16,60.546524,60.54564,-0.0,天能重工
1191,1428,8,2024-01-16,64.12489,64.12392,-0.0,神州高铁
1192,13,600019,2024-01-16,14.674991,14.6747675,-0.0,宝钢股份
1193,1786,915,2024-01-16,108.94162,108.93996,-0.0,山大华特
1194,3285,300577,2024-01-16,51.859737,51.85893,-0.0,开润股份
1195,3311,300604,2024-01-16,276.82986,276.82553,-0.0,长川科技
1196,747,600995,2024-01-16,80.55351,80.552246,-0.0,文山电力
1197,1148,603383,2024-01-16,110.28988,110.28813,-0.0,顶点软件
1198,2060,2221,2024-01-16,46.833435,46.832687,-0.0,东华能源
1199,3275,300566,2024-01-16,52.53677,52.53592,-0.0,激智科技
1200,2458,2643,2024-01-16,90.8403,90.83882,-0.0,万润股份
1201,1598,617,2024-01-16,33.6938,33.693214,-0.0,中油资本
1202,3426,300723,2024-01-16,82.1541,82.15266,-0.0,一品红
1203,3472,300776,2024-01-16,243.01416,243.0099,-0.0,帝尔激光
1204,2595,2799,2024-01-16,29.962664,29.962132,-0.0,环球印务
1205,2414,2595,2024-01-16,131.62231,131.61993,-0.0,豪迈科技
1206,2551,2746,2024-01-16,31.52987,31.52929,-0.0,仙坛股份
1207,1879,2030,2024-01-16,226.4943,226.4901,-0.0,达安基因
1208,2797,300052,2024-01-16,48.876007,48.87509,-0.0,中青宝
1209,602,600779,2024-01-16,269.59555,269.59048,-0.0,水井坊
