stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'000005,2024-01-05,3.5255716,3.4900014,3.743078,3.09,0.0100892008546926,0.1744761931223448,0.0616939392182532,-0.1146135356851147,0.0529195964668614,世纪星源
'300375,2024-01-05,33.325996,33.26,34.107777,33.26,0.0019803159071376,0.0248558268690451,0.0234585937056463,0.0,0.0234585937056463,鹏翎股份
'002485,2024-01-05,12.70356,12.65,12.99355,12.38,0.0042161409872507,0.0472195820233885,0.0228274593893366,-0.0213438735177865,0.0014835858715501,希努尔
'002089,2024-01-05,13.496028,13.400001,13.729472,13.740001,0.0071152045624091,0.0007668903800524,0.0172972373797682,0.0253731324348408,0.042670369814609,*ST新海
'002482,2024-01-05,19.552351,19.54,19.881289,19.14,0.0006316887416762,0.0372857615016812,0.0168234500291037,-0.0204708290685772,0.0036473790394734,广田集团
'002009,2024-01-05,50.64778,51.45,51.47657,50.61,0.0158391937415619,0.016834260713175,0.0163637971891365,-0.0163265306122449,3.7266576891563374e-05,天奇股份
'002238,2024-01-05,35.11703,35.86,35.657322,36.39,0.0211569714181409,0.0205477573441998,0.015385469670983,0.0147796988287786,0.0301651684997616,天威视讯
'603779,2024-01-05,13.766852,13.94,13.965529,13.89,0.0125771672420099,0.0054082448291074,0.0144315490571119,-0.003586800573888,0.0108447484832239,ST威龙
'002308,2024-01-05,16.57644,16.9,16.806911,16.75,0.0195192695174595,0.0033861665596967,0.0139035281399382,-0.0088757396449703,0.0050277884949679,威创股份
'600136,2024-01-05,2.7786784,2.7500005,2.8160834,2.6100001,0.0103206977820822,0.0731808226986459,0.0134614354795431,-0.0509092271074132,0.03744779162787,当代明诚
'002476,2024-01-05,33.17693,33.37,33.6037,32.66,0.0058194052312856,0.0280832170266966,0.0128634566248295,-0.0212765957446808,0.0084131391198513,宝莫股份
'300551,2024-01-05,68.43104,69.57,69.307625,69.32,0.0166439089629501,0.0001785517827221,0.0128097570926878,-0.0035935029466724,0.0092162541460154,古鳌科技
'002564,2024-01-05,13.507146,13.599999,13.678609,13.44,0.0068743611714865,0.0174439520860637,0.0126942434767492,-0.0117646332179878,0.0009296102587614,天沃科技
'300757,2024-01-05,86.81034,88.2,87.90157,90.02,0.0160080008902166,0.0241000246070688,0.0125702767665696,0.0206349206349205,0.0332051974014901,罗博特科
