stock,date,score1,score2,pred_rate,name
'002123,2024-01-26,78.86801,86.40116,0.096,梦网集团
'600088,2024-01-26,37.52029,41.06841,0.095,中视传媒
'601900,2024-01-26,14.049887,15.346792,0.092,南方传媒
'600647,2024-01-26,68.61843,74.9438,0.092,同达创业
'603388,2024-01-26,23.286184,25.427013,0.092,元成股份
'000570,2024-01-26,20.34248,22.199844,0.091,苏常柴Ａ
'603721,2024-01-26,32.951077,35.95212,0.091,中广天择
'600780,2024-01-26,78.897995,86.04725,0.091,通宝能源
'600593,2024-01-26,30.584618,33.35317,0.091,大连圣亚
'600198,2024-01-26,2.9304109,3.1940446,0.09,大唐电信
'002819,2024-01-26,34.56495,37.66912,0.09,东方中科
'603918,2024-01-26,58.303425,63.49108,0.089,金桥信息
'600822,2024-01-26,19.588676,21.312767,0.088,上海物贸
'002052,2024-01-26,12.590862,13.697805,0.088,同洲电子
'000766,2024-01-26,70.82689,76.9816,0.087,通化金马
'002919,2024-01-26,69.05071,75.02862,0.087,名臣健康
'000609,2024-01-26,31.706537,34.412895,0.085,中迪投资
'300280,2024-01-26,38.81683,42.0684,0.084,紫天科技
'300299,2024-01-26,43.99698,47.673267,0.084,富春股份
'600228,2024-01-26,11.988897,12.990173,0.084,ST昌九
'300413,2024-01-26,40.992638,44.364998,0.082,芒果超媒
'002555,2024-01-26,232.69814,251.84152,0.082,三七互娱
'300379,2024-01-26,110.99591,120.12492,0.082,东方通
'600725,2024-01-26,16.889324,18.277742,0.082,ST云维
'601858,2024-01-26,24.064064,26.04035,0.082,中国科传
'600133,2024-01-26,33.98727,36.741318,0.081,东湖高新
'300122,2024-01-26,333.5376,360.46768,0.081,智飞生物
'600200,2024-01-26,62.490383,67.531075,0.081,江苏吴中
'300148,2024-01-26,21.4545,23.1508,0.079,天舟文化
'002558,2024-01-26,48.09554,51.84766,0.078,巨人网络
'002485,2024-01-26,12.415227,13.379889,0.078,希努尔
'000058,2024-01-26,18.15769,19.563425,0.077,深 赛 格
'002517,2024-01-26,63.931427,68.85505,0.077,恺英网络
'600986,2024-01-26,23.515875,25.317833,0.077,科达股份
'002699,2024-01-26,13.104279,14.106785,0.077,美盛文化
'002712,2024-01-26,28.386229,30.547369,0.076,思美传媒
'000532,2024-01-26,71.11549,76.52385,0.076,华金资本
'000409,2024-01-26,18.772604,20.193197,0.076,ST地矿
'603863,2024-01-26,33.731377,36.27765,0.075,松炀资源
'603006,2024-01-26,27.603344,29.686872,0.075,联明股份
'600692,2024-01-26,39.44181,42.357464,0.074,亚通股份
'600520,2024-01-26,43.232044,46.422295,0.074,文一科技
'600272,2024-01-26,11.912468,12.781907,0.073,开开实业
'600444,2024-01-26,22.967094,24.630379,0.072,国机通用
'603083,2024-01-26,76.94862,82.5136,0.072,剑桥科技
'300235,2024-01-26,58.89165,63.146908,0.072,方直科技
'600536,2024-01-26,196.2152,210.18065,0.071,中国软件
'603023,2024-01-26,33.16148,35.50416,0.071,威帝股份
'300765,2024-01-26,170.99994,183.00719,0.07,新诺威
'300608,2024-01-26,56.808044,60.764866,0.07,思特奇
'000722,2024-01-26,44.70281,47.771313,0.069,湖南发展
'600734,2024-01-26,43.14859,46.11017,0.069,实达集团
'300426,2024-01-26,53.108017,56.75023,0.069,唐德影视
'300291,2024-01-26,52.112602,55.68342,0.069,华录百纳
'300031,2024-01-26,109.42268,116.8509,0.068,宝通科技
'600119,2024-01-26,14.9142275,15.923799,0.068,*ST长投
'600715,2024-01-26,9.724943,10.381682,0.068,文投控股
'600636,2024-01-26,114.34618,122.03257,0.067,三爱富
'000590,2024-01-26,35.377197,37.749218,0.067,启迪古汉
'000603,2024-01-26,47.271225,50.43336,0.067,盛达资源
'002590,2024-01-26,50.076466,53.41947,0.067,万安科技
'300654,2024-01-26,35.670918,38.04747,0.067,世纪天鸿
'300620,2024-01-26,95.982574,102.37612,0.067,光库科技
'603728,2024-01-26,74.69083,79.66378,0.067,鸣志电器
'300459,2024-01-26,63.93224,68.17092,0.066,金科文化
'601949,2024-01-26,8.156601,8.694382,0.066,中国出版
'000917,2024-01-26,33.28141,35.472866,0.066,电广传媒
'300212,2024-01-26,236.37065,251.91463,0.066,易华录
'603161,2024-01-26,16.339075,17.412546,0.066,科华控股
'300567,2024-01-26,229.71492,244.74419,0.065,精测电子
'600306,2024-01-26,18.47588,19.682117,0.065,商业城
'000793,2024-01-26,18.994543,20.230326,0.065,华闻集团
'002451,2024-01-26,21.618313,23.022789,0.065,摩恩电气
'300044,2024-01-26,40.447052,43.073654,0.065,赛为智能
'300657,2024-01-26,60.736584,64.67724,0.065,弘信电子
'300313,2024-01-26,19.42218,20.674849,0.064,天山生物
'600960,2024-01-26,13.121604,13.965441,0.064,渤海汽车
'000665,2024-01-26,26.195133,27.875116,0.064,湖北广电
'300020,2024-01-26,52.254784,55.601273,0.064,银江股份
'000829,2024-01-26,131.48026,139.85397,0.064,天音控股
'603000,2024-01-26,107.192856,113.959984,0.063,人民网
'002647,2024-01-26,21.376348,22.724766,0.063,仁东控股
'603663,2024-01-26,29.967447,31.852503,0.063,三祥新材
'600476,2024-01-26,24.831436,26.390581,0.063,湘邮科技
'300192,2024-01-26,32.251755,34.27177,0.063,科斯伍德
'300147,2024-01-26,17.112093,18.18129,0.062,香雪制药
'603725,2024-01-26,14.917156,15.848383,0.062,天安新材
'603499,2024-01-26,21.004889,22.311655,0.062,翔港科技
'600830,2024-01-26,66.9431,71.102036,0.062,香溢融通
'600218,2024-01-26,13.813211,14.670362,0.062,全柴动力
'300803,2024-01-26,52.72575,55.964706,0.061,指南针
'600831,2024-01-26,32.433575,34.419857,0.061,广电网络
'002888,2024-01-26,40.04788,42.49365,0.061,惠威科技
'000759,2024-01-26,28.956406,30.715263,0.061,中百集团
'600633,2024-01-26,60.365154,64.02068,0.061,浙数文化
'600121,2024-01-26,14.391996,15.25933,0.06,郑州煤电
'600229,2024-01-26,9.234378,9.788933,0.06,城市传媒
'300419,2024-01-26,45.303726,48.024197,0.06,浩丰科技
'002181,2024-01-26,10.219663,10.831745,0.06,粤 传 媒
'600640,2024-01-26,69.00009,73.11748,0.06,号百控股
'002316,2024-01-26,17.386158,18.422066,0.06,亚联发展
'002731,2024-01-26,18.868483,19.991886,0.06,萃华珠宝
'002510,2024-01-26,19.574785,20.737923,0.059,天汽模
'000851,2024-01-26,10.274139,10.883669,0.059,高鸿股份
'300558,2024-01-26,49.4748,52.390858,0.059,贝达药业
'603661,2024-01-26,58.344112,61.755764,0.058,恒林股份
'002728,2024-01-26,55.931644,59.194534,0.058,特一药业
'000521,2024-01-26,26.739206,28.298859,0.058,长虹美菱
'601975,2024-01-26,1.1293219,1.1951287,0.058,招商南油
'600358,2024-01-26,13.114538,13.876814,0.058,国旅联合
'600355,2024-01-26,17.809534,18.835697,0.058,精伦电子
'600112,2024-01-26,7.6285634,8.066891,0.057,ST天成
'000719,2024-01-26,43.323074,45.80501,0.057,中原传媒
'300133,2024-01-26,145.46184,153.7723,0.057,华策影视
'300167,2024-01-26,20.884365,22.076584,0.057,迪威迅
'002401,2024-01-26,119.44338,126.219185,0.057,中远海科
'603110,2024-01-26,47.74607,50.45119,0.057,东方材料
'600601,2024-01-26,21709.283,22932.568,0.056,方正科技
'600052,2024-01-26,14.121957,14.916271,0.056,浙江广厦
'300012,2024-01-26,248.68129,262.66708,0.056,华测检测
'600679,2024-01-26,16.547445,17.477516,0.056,上海凤凰
'300506,2024-01-26,22.6323,23.90212,0.056,名家汇
'603383,2024-01-26,93.380104,98.57165,0.056,顶点软件
'300007,2024-01-26,73.832596,77.92079,0.055,汉威科技
'300788,2024-01-26,28.712305,30.296349,0.055,中信出版
'300182,2024-01-26,148.39827,156.58394,0.055,捷成股份
'000936,2024-01-26,31.718246,33.46491,0.055,华西股份
'603138,2024-01-26,49.805935,52.547615,0.055,海量数据
'300302,2024-01-26,85.3264,90.022224,0.055,同有科技
'600551,2024-01-26,30.792847,32.477436,0.055,时代出版
'000919,2024-01-26,20.163166,21.264744,0.055,金陵药业
'600675,2024-01-26,114.97848,121.25702,0.055,中华企业
'300533,2024-01-26,67.21106,70.87127,0.054,冰川网络
'600189,2024-01-26,16.617657,17.521828,0.054,吉林森工
'300742,2024-01-26,11.849069,12.493755,0.054,越博动力
'603042,2024-01-26,14.253946,15.027742,0.054,华脉科技
'300496,2024-01-26,278.79926,293.9062,0.054,中科创达
'300395,2024-01-26,234.70152,247.41002,0.054,菲利华
'002670,2024-01-26,19.610123,20.669798,0.054,国盛金控
'000801,2024-01-26,85.18569,89.7843,0.054,四川九洲
'300300,2024-01-26,25.863756,27.259766,0.054,汉鼎宇佑
'603533,2024-01-26,19.40135,20.448296,0.054,掌阅科技
'600588,2024-01-26,496.30417,523.01556,0.054,用友网络
'002439,2024-01-26,196.16182,206.69867,0.054,启明星辰
'600698,2024-01-26,20.623327,21.729801,0.054,*ST天雁
'002215,2024-01-26,63.786907,67.20194,0.054,诺 普 信
'603025,2024-01-26,33.406487,35.190006,0.053,大豪科技
'300624,2024-01-26,138.81183,146.22043,0.053,万兴科技
'600099,2024-01-26,20.911928,22.027166,0.053,林海股份
'600446,2024-01-26,128.93083,135.7943,0.053,金证股份
'603665,2024-01-26,38.7042,40.744297,0.053,康隆达
'300580,2024-01-26,43.115463,45.387127,0.053,贝斯特
'603009,2024-01-26,33.99552,35.785606,0.053,北特科技
'002771,2024-01-26,68.78246,72.40375,0.053,真视通
'600129,2024-01-26,107.43555,113.08404,0.053,太极集团
'000710,2024-01-26,28.508768,30.002293,0.052,贝瑞基因
'000736,2024-01-26,40.31267,42.421623,0.052,中交地产
'603039,2024-01-26,157.8811,166.1282,0.052,泛微网络
'300045,2024-01-26,164.69118,173.28656,0.052,华力创通
'600509,2024-01-26,24.4482,25.723728,0.052,天富能源
'000066,2024-01-26,76.69735,80.687225,0.052,中国长城
'600148,2024-01-26,33.42651,35.164856,0.052,长春一东
'002654,2024-01-26,70.09141,73.73568,0.052,万润科技
'000048,2024-01-26,175.02832,184.12468,0.052,康达尔
'002291,2024-01-26,14.849205,15.619541,0.052,星期六
'600816,2024-01-26,117.33341,123.393166,0.052,安信信托
'300295,2024-01-26,47.065937,49.490826,0.052,三六五网
'600329,2024-01-26,72.001816,75.69989,0.051,中新药业
'601929,2024-01-26,4.091258,4.300085,0.051,吉视传媒
'300359,2024-01-26,43.869312,46.103775,0.051,全通教育
'603108,2024-01-26,105.86819,111.25182,0.051,润达医疗
'300451,2024-01-26,107.631805,113.08164,0.051,创业慧康
'300350,2024-01-26,18.21735,19.13969,0.051,华鹏飞
'300368,2024-01-26,53.860058,56.585655,0.051,汇金股份
'300661,2024-01-26,574.83966,603.9005,0.051,圣邦股份
'002575,2024-01-26,25.376394,26.655706,0.05,群兴玩具
'600996,2024-01-26,8.888155,9.335957,0.05,贵广网络
'002482,2024-01-26,18.935642,19.887917,0.05,广田集团
'600730,2024-01-26,23.164549,24.32639,0.05,中国高科
'300601,2024-01-26,64.949524,68.20582,0.05,康泰生物
'002265,2024-01-26,10.708401,11.2446785,0.05,西仪股份
'600136,2024-01-26,2.5965924,2.7264752,0.05,当代明诚
'300053,2024-01-26,58.28877,61.1993,0.05,欧比特
'002235,2024-01-26,31.164125,32.71915,0.05,安妮股份
'000564,2024-01-26,17.483244,18.353376,0.05,供销大集
'300098,2024-01-26,58.90431,61.834415,0.05,高新兴
'600106,2024-01-26,30.583294,32.10317,0.05,重庆路桥
'300377,2024-01-26,84.06497,88.23606,0.05,赢时胜
'600753,2024-01-26,26.682869,28.002787,0.049,东方银星
'002693,2024-01-26,24.89449,26.122847,0.049,双成药业
'000037,2024-01-26,42.98918,45.10273,0.049,深南电A
'300290,2024-01-26,35.41775,37.158398,0.049,荣科科技
'603825,2024-01-26,17.525663,18.38672,0.049,华扬联众
'300454,2024-01-26,67.17553,70.4626,0.049,深信服
'603489,2024-01-26,77.0118,80.75673,0.049,八方股份
'300075,2024-01-26,134.1242,140.63766,0.049,数字政通
'002624,2024-01-26,40.385727,42.340168,0.048,完美世界
'601928,2024-01-26,11.9194145,12.496085,0.048,凤凰传媒
'600757,2024-01-26,65.80558,68.98496,0.048,长江传媒
'600100,2024-01-26,105.2466,110.33142,0.048,同方股份
'000903,2024-01-26,23.646751,24.78919,0.048,云内动力
'300678,2024-01-26,75.34136,78.97359,0.048,中科信息
'300061,2024-01-26,29.913443,31.353065,0.048,康旗股份
'000151,2024-01-26,21.05142,22.063204,0.048,中成股份
'300576,2024-01-26,104.4876,109.49779,0.048,容大感光
'603377,2024-01-26,8.832413,9.254227,0.048,东方时尚
'603069,2024-01-26,17.439215,18.270529,0.048,海汽集团
'002862,2024-01-26,26.424435,27.679777,0.048,实丰文化
'600191,2024-01-26,10.753219,11.263306,0.047,华资实业
'600936,2024-01-26,3.6823082,3.8565524,0.047,广西广电
'600410,2024-01-26,62.502728,65.45855,0.047,华胜天成
'002152,2024-01-26,180.2477,188.76453,0.047,广电运通
'603666,2024-01-26,79.973434,83.74331,0.047,亿嘉和
'300552,2024-01-26,50.18587,52.55021,0.047,万集科技
'000955,2024-01-26,9.509263,9.957171,0.047,欣龙控股
'300108,2024-01-26,20.322958,21.279936,0.047,吉药控股
'600818,2024-01-26,16.43025,17.202682,0.047,中路股份
'600898,2024-01-26,5.1091995,5.3487787,0.047,国美通讯
'300093,2024-01-26,41.092583,43.019062,0.047,金刚玻璃
'600895,2024-01-26,397.55356,416.1815,0.047,张江高科
'600159,2024-01-26,14.159537,14.822384,0.047,大龙地产
'300805,2024-01-26,9.87293,10.335077,0.047,电声股份
'600006,2024-01-26,14.635954,15.320177,0.047,东风汽车
'300033,2024-01-26,1219.5295,1276.5228,0.047,同花顺
'000996,2024-01-26,12.049328,12.612245,0.047,中国中期
'603306,2024-01-26,53.16296,55.643707,0.047,华懋科技
'603869,2024-01-26,13.703681,14.3421955,0.047,新智认知
'002281,2024-01-26,84.063576,87.96864,0.046,光迅科技
'300430,2024-01-26,52.205166,54.62904,0.046,诚益通
'603569,2024-01-26,18.227428,19.072304,0.046,长久物流
'002607,2024-01-26,36.262306,37.942036,0.046,中公教育
'300559,2024-01-26,80.687294,84.421,0.046,佳发教育
'600981,2024-01-26,11.216316,11.735263,0.046,汇鸿集团
'300269,2024-01-26,22.072344,23.092562,0.046,联建光电
'300495,2024-01-26,13.100044,13.704327,0.046,美尚生态
'300188,2024-01-26,189.30882,198.01878,0.046,美亚柏科
'600373,2024-01-26,45.299656,47.38363,0.046,中文传媒
'300604,2024-01-26,243.14511,254.32935,0.046,长川科技
'002343,2024-01-26,20.786325,21.74012,0.046,慈文传媒
'600836,2024-01-26,41.789898,43.703655,0.046,界龙实业
'603803,2024-01-26,8.4543085,8.841069,0.046,瑞斯康达
'603636,2024-01-26,59.488956,62.201164,0.046,南威软件
'000705,2024-01-26,50.791336,53.104847,0.046,浙江震元
'300612,2024-01-26,41.667084,43.55876,0.045,宣亚国际
'002232,2024-01-26,50.80815,53.11442,0.045,启明信息
'600421,2024-01-26,19.721941,20.616842,0.045,*ST仰帆
'601968,2024-01-26,5.4176645,5.6632566,0.045,宝钢包装
'300166,2024-01-26,162.93456,170.30963,0.045,东方国信
'300199,2024-01-26,105.86954,110.65858,0.045,翰宇药业
'603903,2024-01-26,20.468332,21.393778,0.045,中持股份
'000669,2024-01-26,9.130257,9.542985,0.045,金鸿控股
'002362,2024-01-26,46.689503,48.799297,0.045,汉王科技
'600712,2024-01-26,23.35071,24.405695,0.045,南宁百货
'002644,2024-01-26,52.194813,54.54856,0.045,佛慈制药
'600638,2024-01-26,61.96427,64.75833,0.045,新黄浦
'603103,2024-01-26,24.241648,25.334711,0.045,横店影视
'300380,2024-01-26,42.409973,44.32064,0.045,安硕信息
'300047,2024-01-26,41.706757,43.583424,0.045,天源迪科
'300229,2024-01-26,80.73423,84.364975,0.045,拓尔思
'600639,2024-01-26,31.344183,32.752518,0.045,浦东金桥
'300242,2024-01-26,19.600437,20.481005,0.045,佳云科技
'603888,2024-01-26,62.045082,64.82647,0.045,新华网
'300366,2024-01-26,73.383255,76.665924,0.045,创意信息
'002268,2024-01-26,172.03967,179.72755,0.045,卫 士 通
'002952,2024-01-26,68.79042,71.85631,0.045,亚世光电
'603860,2024-01-26,30.663057,32.026367,0.044,中公高科
'600408,2024-01-26,7.9774146,8.330517,0.044,ST安泰
'603970,2024-01-26,33.549034,35.033955,0.044,中农立华
'002428,2024-01-26,60.937893,63.623325,0.044,云南锗业
'002253,2024-01-26,53.54432,55.902637,0.044,川大智胜
'603538,2024-01-26,31.04657,32.40971,0.044,美诺华
'603985,2024-01-26,99.681946,104.050545,0.044,恒润股份
'000683,2024-01-26,38.388794,40.07107,0.044,远兴能源
'000815,2024-01-26,29.256983,30.538622,0.044,美利云
'600556,2024-01-26,24.512566,25.586096,0.044,ST慧球
'600257,2024-01-26,40.358986,42.12587,0.044,大湖股份
'300338,2024-01-26,19.38076,20.228676,0.044,开元股份
'002749,2024-01-26,76.69928,80.05414,0.044,国光股份
'300806,2024-01-26,46.07885,48.08556,0.044,斯迪克
'002388,2024-01-26,21.839312,22.788431,0.043,新亚制程
'603389,2024-01-26,8.084196,8.435125,0.043,亚振家居
'000925,2024-01-26,29.22297,30.491493,0.043,众合科技
'600621,2024-01-26,3093.5398,3227.6436,0.043,华鑫股份
'603258,2024-01-26,25.146214,26.234386,0.043,电魂网络
'300766,2024-01-26,14.342491,14.962681,0.043,每日互动
'300058,2024-01-26,131.27115,136.9444,0.043,蓝色光标
'600880,2024-01-26,111.22196,116.00166,0.043,博瑞传播
'002547,2024-01-26,26.974016,28.132004,0.043,春兴精工
'300353,2024-01-26,58.925808,61.450336,0.043,东土科技
'300682,2024-01-26,22.605371,23.571014,0.043,朗新科技
'300268,2024-01-26,25.151686,26.225193,0.043,佳沃股份
'600589,2024-01-26,12.953269,13.505167,0.043,广东榕泰
'002373,2024-01-26,43.279293,45.121666,0.043,千方科技
'601801,2024-01-26,16.932634,17.653414,0.043,皖新传媒
'300469,2024-01-26,42.420544,44.223812,0.043,信息发展
'300071,2024-01-26,37.414307,38.994373,0.042,华谊嘉信
'603882,2024-01-26,60.25701,62.799164,0.042,金域医学
'300571,2024-01-26,102.73322,107.06282,0.042,平治信息
'002858,2024-01-26,33.59906,35.011734,0.042,力盛赛车
'002341,2024-01-26,29.160942,30.386719,0.042,新纶科技
'603789,2024-01-26,13.27817,13.833962,0.042,星光农机
'600769,2024-01-26,31.491455,32.806522,0.042,祥龙电业
'300483,2024-01-26,20.216526,21.05952,0.042,沃施股份
'600180,2024-01-26,10.512095,10.950081,0.042,瑞茂通
'300191,2024-01-26,59.647278,62.129482,0.042,潜能恒信
'000820,2024-01-26,8.209681,8.550857,0.042,*ST节能
'002544,2024-01-26,116.81747,121.66419,0.041,杰赛科技
'002385,2024-01-26,59.306366,61.763596,0.041,大北农
'600648,2024-01-26,28.805595,29.996958,0.041,外高桥
'000681,2024-01-26,54.740307,57.00296,0.041,视觉中国
'002368,2024-01-26,142.39906,148.28052,0.041,太极股份
'002289,2024-01-26,8.745808,9.105074,0.041,*ST宇顺
'600155,2024-01-26,16.678326,17.3622,0.041,华创阳安
'000561,2024-01-26,21.487495,22.364561,0.041,烽火电子
'600615,2024-01-26,726.073,755.69257,0.041,丰华股份
'002180,2024-01-26,99.45865,103.513245,0.041,纳思达
'300097,2024-01-26,32.25032,33.56447,0.041,智云股份
'002153,2024-01-26,396.163,412.2487,0.041,石基信息
'600889,2024-01-26,21.62992,22.506403,0.041,南京化纤
'000526,2024-01-26,120.23472,125.09979,0.04,紫光学大
'002729,2024-01-26,56.919743,59.22225,0.04,好利来
'600850,2024-01-26,142.38293,148.14203,0.04,华东电脑
'603662,2024-01-26,75.75613,78.81944,0.04,柯力传感
'300782,2024-01-26,654.0824,680.495,0.04,卓胜微
'300288,2024-01-26,93.47181,97.24196,0.04,朗玛信息
'600602,2024-01-26,5327.112,5541.193,0.04,云赛智联
'000893,2024-01-26,48.26261,50.196335,0.04,东凌国际
'600812,2024-01-26,25.45848,26.477678,0.04,华北制药
'002317,2024-01-26,155.19655,161.39954,0.04,众生药业
'002766,2024-01-26,10.844207,11.277188,0.04,*ST索菱
'002528,2024-01-26,47.86703,49.776806,0.04,英飞拓
'002355,2024-01-26,10.9305105,11.366439,0.04,兴民智通
'300271,2024-01-26,64.17197,66.73063,0.04,华宇软件
'000911,2024-01-26,12.65673,13.16122,0.04,*ST 南糖
'002423,2024-01-26,6.90588,7.1804123,0.04,中粮资本
'002038,2024-01-26,168.69205,175.39354,0.04,双鹭药业
'000985,2024-01-26,19.965631,20.75848,0.04,大庆华科
'300795,2024-01-26,55.489548,57.69282,0.04,米奥兰特
'300344,2024-01-26,25.306606,26.31143,0.04,太空智造
'603229,2024-01-26,41.70284,43.35866,0.04,奥翔药业
'300502,2024-01-26,386.6798,402.03186,0.04,新易盛
'603019,2024-01-26,144.14513,149.85817,0.04,中科曙光
'600076,2024-01-26,5.2109237,5.417415,0.04,康欣新材
'603177,2024-01-26,11.659578,12.121142,0.04,德创环保
'002553,2024-01-26,51.41902,53.452938,0.04,南方轴承
'002371,2024-01-26,1071.4109,1113.7832,0.04,北方华创
'600158,2024-01-26,40.963562,42.58127,0.039,中体产业
'300579,2024-01-26,82.93571,86.20963,0.039,数字认证
'603826,2024-01-26,71.57287,74.39414,0.039,坤彩科技
'300786,2024-01-26,50.49174,52.478252,0.039,国林科技
'300687,2024-01-26,89.46184,92.97904,0.039,赛意信息
'600072,2024-01-26,61.0121,63.407684,0.039,中船科技
'600288,2024-01-26,35.23652,36.618015,0.039,大恒科技
'603598,2024-01-26,36.376484,37.800873,0.039,引力传媒
'300534,2024-01-26,34.352665,35.69747,0.039,陇神戎发
'000554,2024-01-26,35.97553,37.3796,0.039,泰山石油
'600513,2024-01-26,50.472496,52.439503,0.039,联环药业
'300165,2024-01-26,40.624947,42.206673,0.039,天瑞仪器
'600881,2024-01-26,153.51357,159.48473,0.039,亚泰集团
'000953,2024-01-26,11.4450865,11.889851,0.039,*ST河化
'002902,2024-01-26,31.837097,33.071236,0.039,铭普光磁
'300360,2024-01-26,83.7444,86.99045,0.039,炬华科技
'300204,2024-01-26,80.322044,83.43487,0.039,舒泰神
'002915,2024-01-26,31.610931,32.835438,0.039,中欣氟材
'600765,2024-01-26,174.08861,180.82658,0.039,中航重机
'300131,2024-01-26,104.72873,108.77645,0.039,英唐智控
'300052,2024-01-26,43.055412,44.71089,0.038,中青宝
'300768,2024-01-26,20.778439,21.577044,0.038,迪普科技
'600225,2024-01-26,6.4625998,6.710812,0.038,天津松江
'300275,2024-01-26,50.18436,52.10919,0.038,梅安森
'002324,2024-01-26,93.68075,97.26767,0.038,普利特
'300065,2024-01-26,82.366516,85.51796,0.038,海兰信
'601901,2024-01-26,7.8396726,8.139601,0.038,方正证券
'000868,2024-01-26,21.631014,22.456032,0.038,*ST安凯
'300039,2024-01-26,73.318436,76.11254,0.038,上海凯宝
'601595,2024-01-26,29.013897,30.11341,0.038,上海电影
'300578,2024-01-26,31.16928,32.34885,0.038,会畅通讯
'300730,2024-01-26,32.80378,34.045124,0.038,科创信息
'300466,2024-01-26,36.157635,37.52569,0.038,赛摩电气
'000757,2024-01-26,24.092257,25.001692,0.038,浩物股份
'300161,2024-01-26,49.029366,50.878925,0.038,华中数控
'600557,2024-01-26,125.809425,130.55367,0.038,康缘药业
'300352,2024-01-26,87.143715,90.42975,0.038,北信源
'300666,2024-01-26,53.749622,55.77514,0.038,江丰电子
'600797,2024-01-26,70.09823,72.739655,0.038,浙大网新
'300634,2024-01-26,19.38474,20.113527,0.038,彩讯股份
'601519,2024-01-26,20.483988,21.252462,0.038,大智慧
'300513,2024-01-26,32.627438,33.849728,0.037,恒实科技
'002298,2024-01-26,17.364777,18.013327,0.037,中电兴发
'002279,2024-01-26,61.165318,63.44975,0.037,久其软件
'000921,2024-01-26,23.396696,24.270346,0.037,海信家电
'000852,2024-01-26,25.367111,26.313347,0.037,石化机械
'000021,2024-01-26,196.01054,203.31354,0.037,深科技
'300432,2024-01-26,78.51845,81.443794,0.037,富临精工
'002229,2024-01-26,124.32831,128.95956,0.037,鸿博股份
'300592,2024-01-26,23.163296,24.026,0.037,华凯创意
'600666,2024-01-26,32.472107,33.679974,0.037,*ST瑞德
'600572,2024-01-26,55.521214,57.583916,0.037,康恩贝
'600128,2024-01-26,19.922897,20.662437,0.037,弘业股份
'603496,2024-01-26,79.75122,82.70605,0.037,恒为科技
'002806,2024-01-26,21.276264,22.063766,0.037,华锋股份
'000016,2024-01-26,75.09698,77.87625,0.037,深康佳Ａ
'300548,2024-01-26,68.95189,71.49631,0.037,博创科技
'603626,2024-01-26,16.660727,17.274973,0.037,科森科技
'000819,2024-01-26,146.11032,151.47931,0.037,岳阳兴长
'603773,2024-01-26,51.26588,53.148586,0.037,沃格光电
'002252,2024-01-26,172.79424,179.13814,0.037,上海莱士
'603590,2024-01-26,37.63314,39.013763,0.037,康辰药业
'600903,2024-01-26,10.802855,11.198876,0.037,贵州燃气
'300662,2024-01-26,26.937056,27.92399,0.037,科锐国际
'600821,2024-01-26,34.719925,35.990376,0.037,津劝业
'600491,2024-01-26,34.26,35.513107,0.037,龙元建设
'603955,2024-01-26,19.478695,20.190765,0.037,大千生态
