stock,date,score1,score2,pred_rate,name
'600844,2024/1/16,15.812906,17.235939,0.09,丹化科技
'002819,2024/1/16,33.68554,36.63419,0.088,东方中科
'603398,2024/1/16,53.652718,58.322483,0.087,邦宝益智
'002779,2024/1/16,31.161068,33.863846,0.087,中坚科技
'002708,2024/1/16,23.894056,25.937508,0.086,光洋股份
'603032,2024/1/16,29.625458,32.157948,0.085,德新交运
'002667,2024/1/16,36.223785,39.319035,0.085,鞍重股份
'002395,2024/1/16,43.6278,47.33964,0.085,双象股份
'603266,2024/1/16,55.48138,60.19029,0.085,天龙股份
'300282,2024/1/16,11.869572,12.856373,0.083,三盛教育
'000889,2024/1/16,3.9776044,4.3074336,0.083,中嘉博创
'603496,2024/1/16,83.62351,90.47891,0.082,恒为科技
'600630,2024/1/16,20.94058,22.60995,0.08,龙头股份
'603332,2024/1/16,20.28969,21.900316,0.079,苏州龙杰
'600239,2024/1/16,53.528225,57.706852,0.078,云南城投
'603108,2024/1/16,112.05359,120.64595,0.077,润达医疗
'002610,2024/1/16,25.02241,26.929375,0.076,爱康科技
'600228,2024/1/16,12.403039,13.344517,0.076,ST昌九
'002548,2024/1/16,27.11487,29.158909,0.075,金新农
'600898,2024/1/16,5.3302264,5.726422,0.074,国美通讯
'300769,2024/1/16,300.68262,322.9943,0.074,德方纳米
'603220,2024/1/16,33.51901,35.971703,0.073,中贝通信
'300492,2024/1/16,113.55994,121.85427,0.073,山鼎设计
'300291,2024/1/16,55.95406,59.993145,0.072,华录百纳
'002331,2024/1/16,46.725574,50.0969,0.072,皖通科技
'002748,2024/1/16,21.236712,22.703241,0.069,世龙实业
'000615,2024/1/16,38.04189,40.650417,0.069,京汉股份
'002308,2024/1/16,20.370485,21.739681,0.067,威创股份
'002363,2024/1/16,20.855879,22.256098,0.067,隆基机械
'000982,2024/1/16,19.528532,20.832674,0.067,*ST 中绒
'603110,2024/1/16,50.919247,54.317703,0.067,东方材料
'002291,2024/1/16,16.725124,17.83613,0.066,星期六
'300781,2024/1/16,54.814445,58.44729,0.066,因赛集团
'002723,2024/1/16,28.43391,30.306711,0.066,金莱特
'000860,2024/1/16,54.015934,57.464863,0.064,顺鑫农业
'002456,2024/1/16,172.89433,183.90369,0.064,欧菲光
'002180,2024/1/16,108.50257,115.33878,0.063,纳思达
'603798,2024/1/16,26.151878,27.794647,0.063,康普顿
'603189,2024/1/16,16.779055,17.828787,0.063,网达软件
'600148,2024/1/16,34.441063,36.58914,0.062,长春一东
'002229,2024/1/16,136.09387,144.5803,0.062,鸿博股份
'600199,2024/1/16,71.66185,76.11362,0.062,金种子酒
'603333,2024/1/16,7.645829,8.118837,0.062,尚纬股份
'300419,2024/1/16,51.377407,54.547573,0.062,浩丰科技
'601086,2024/1/16,6.469167,6.865953,0.061,国芳集团
'600872,2024/1/16,357.64737,379.51974,0.061,中炬高新
'600053,2024/1/16,36.079693,38.279114,0.061,九鼎投资
'600302,2024/1/16,13.790222,14.628917,0.061,标准股份
'002403,2024/1/16,12.23415,12.974469,0.061,爱仕达
'300495,2024/1/16,13.331239,14.135999,0.06,美尚生态
'002232,2024/1/16,53.476208,56.688324,0.06,启明信息
'603779,2024/1/16,14.599441,15.47232,0.06,ST威龙
'000710,2024/1/16,29.295378,31.034283,0.059,贝瑞基因
'002569,2024/1/16,11.971999,12.681293,0.059,*ST步森
'300798,2024/1/16,9.795509,10.37218,0.059,锦鸡股份
'002665,2024/1/16,34.381313,36.40158,0.059,首航高科
'300313,2024/1/16,19.989893,21.16214,0.059,天山生物
'603037,2024/1/16,41.657696,44.09188,0.058,凯众股份
'300807,2024/1/16,32.31261,34.18813,0.058,天迈科技
'600638,2024/1/16,63.042988,66.696945,0.058,新黄浦
'300063,2024/1/16,51.90337,54.90867,0.058,天龙集团
'002847,2024/1/16,107.623116,113.815025,0.058,盐津铺子
'002186,2024/1/16,28.678741,30.323227,0.057,全 聚 德
'002929,2024/1/16,40.921803,43.264824,0.057,润建股份
'300688,2024/1/16,60.61263,64.07769,0.057,创业黑马
'603198,2024/1/16,69.87353,73.85339,0.057,迎驾贡酒
'002756,2024/1/16,123.38722,130.38074,0.057,永兴材料
'000659,2024/1/16,41.29013,43.627533,0.057,珠海中富
'300093,2024/1/16,35.95475,37.98886,0.057,金刚玻璃
'601127,2024/1/16,76.034325,80.32937,0.056,小康股份
'002590,2024/1/16,51.759014,54.66942,0.056,万安科技
'000010,2024/1/16,41.959156,44.308216,0.056,*ST美丽
'000532,2024/1/16,69.717064,73.58831,0.056,华金资本
'002869,2024/1/16,35.01261,36.956764,0.056,金溢科技
'000921,2024/1/16,22.94342,24.214392,0.055,海信家电
'002095,2024/1/16,92.64513,97.77616,0.055,生 意 宝
'300506,2024/1/16,24.092197,25.426348,0.055,名家汇
'002309,2024/1/16,12.445011,13.132267,0.055,中利集团
'300609,2024/1/16,28.579615,30.157751,0.055,汇纳科技
'603737,2024/1/16,236.53091,249.58678,0.055,三棵树
'002433,2024/1/16,11.353316,11.977445,0.055,太安堂
'000868,2024/1/16,22.629587,23.863852,0.055,*ST安凯
'002096,2024/1/16,45.206154,47.667885,0.054,南岭民爆
'600200,2024/1/16,62.45358,65.85451,0.054,江苏吴中
'603983,2024/1/16,25.660448,27.057352,0.054,丸美股份
'600388,2024/1/16,74.77344,78.83187,0.054,龙净环保
'002150,2024/1/16,78.46211,82.70673,0.054,通润装备
'002577,2024/1/16,39.603863,41.743645,0.054,雷柏科技
'000521,2024/1/16,26.839535,28.284527,0.054,长虹美菱
'600331,2024/1/16,39.59212,41.714493,0.054,宏达股份
'000572,2024/1/16,17.722088,18.670414,0.054,*ST 海马
'002750,2024/1/16,62.268524,65.597694,0.053,龙津药业
'600828,2024/1/16,36.41738,38.359314,0.053,茂业商业
'002803,2024/1/16,62.472538,65.79994,0.053,吉宏股份
'603877,2024/1/16,19.380787,20.412352,0.053,太平鸟
'603363,2024/1/16,8.891236,9.364042,0.053,傲农生物
'603688,2024/1/16,121.9484,128.42369,0.053,石英股份
'603729,2024/1/16,41.119625,43.302742,0.053,龙韵股份
'002865,2024/1/16,103.410614,108.8968,0.053,钧达股份
'600861,2024/1/16,49.47872,52.093628,0.053,北京城乡
'000692,2024/1/16,16.013226,16.855747,0.053,惠天热电
'603833,2024/1/16,103.19465,108.623405,0.053,欧派家居
'600895,2024/1/16,421.01248,443.12894,0.053,张江高科
'002142,2024/1/16,38.660103,40.688553,0.052,宁波银行
'300322,2024/1/16,46.905014,49.355846,0.052,硕贝德
'300347,2024/1/16,664.9556,699.61774,0.052,泰格医药
'600702,2024/1/16,302.15622,317.8892,0.052,舍得酒业
'603358,2024/1/16,63.74681,67.05826,0.052,华达科技
'000897,2024/1/16,13.058172,13.736084,0.052,*ST津滨
'600986,2024/1/16,26.69996,28.085417,0.052,科达股份
'300167,2024/1/16,21.00154,22.089277,0.052,迪威迅
'600203,2024/1/16,12.383637,13.022076,0.052,福日电子
'002326,2024/1/16,66.30506,69.714264,0.051,永太科技
'603806,2024/1/16,100.738754,105.91281,0.051,福斯特
'300474,2024/1/16,212.86716,223.76886,0.051,景嘉微
'300677,2024/1/16,134.10732,140.95824,0.051,英科医疗
'002162,2024/1/16,9.332661,9.809091,0.051,悦心健康
'000049,2024/1/16,176.84624,185.87073,0.051,德赛电池
'002356,2024/1/16,28.084957,29.514,0.051,*ST赫美
'000558,2024/1/16,21.718645,22.821033,0.051,莱茵体育
'002292,2024/1/16,69.12202,72.618576,0.051,奥飞娱乐
'300366,2024/1/16,78.48224,82.42574,0.05,创意信息
'300662,2024/1/16,28.74047,30.182589,0.05,科锐国际
'603533,2024/1/16,21.653685,22.73949,0.05,掌阅科技
'300182,2024/1/16,161.11185,169.16655,0.05,捷成股份
'300375,2024/1/16,36.64456,38.475723,0.05,鹏翎股份
'600803,2024/1/16,92.40716,96.99673,0.05,新奥股份
'002796,2024/1/16,26.53887,27.855652,0.05,世嘉科技
'002015,2024/1/16,80.774086,84.75297,0.049,协鑫能科
'000568,2024/1/16,3640.347,3819.4333,0.049,泸州老窖
'002002,2024/1/16,9.9664755,10.455259,0.049,鸿达兴业
'603383,2024/1/16,101.52032,106.491585,0.049,顶点软件
'002735,2024/1/16,41.225193,43.24306,0.049,王子新材
'300418,2024/1/16,143.65855,150.6473,0.049,昆仑万维
'600266,2024/1/16,23.710777,24.863623,0.049,城建发展
'603825,2024/1/16,19.7616,20.717916,0.048,华扬联众
'300555,2024/1/16,19.198019,20.124996,0.048,路通视信
'603377,2024/1/16,9.600432,10.0632305,0.048,东方时尚
'000757,2024/1/16,24.834806,26.031282,0.048,浩物股份
'300299,2024/1/16,50.047947,52.44556,0.048,富春股份
'000829,2024/1/16,139.0872,145.74619,0.048,天音控股
'002821,2024/1/16,337.8396,354.00443,0.048,凯莱英
'000546,2024/1/16,18.391598,19.268293,0.048,金圆股份
'000977,2024/1/16,176.19801,184.55763,0.047,浪潮信息
'002855,2024/1/16,32.757477,34.311504,0.047,捷荣技术
'600792,2024/1/16,25.533894,26.742393,0.047,云煤能源
'300288,2024/1/16,100.93242,105.702354,0.047,朗玛信息
'603007,2024/1/16,12.717393,13.315444,0.047,花王股份
'603000,2024/1/16,119.068344,124.653366,0.047,人民网
'300125,2024/1/16,56.85872,59.521477,0.047,易世达
'300402,2024/1/16,19.23446,20.131117,0.047,宝色股份
'002284,2024/1/16,56.678047,59.308357,0.046,亚太股份
'603768,2024/1/16,18.77164,19.642252,0.046,常青股份
'600839,2024/1/16,97.0927,101.59049,0.046,四川长虹
'002385,2024/1/16,61.414024,64.24697,0.046,大北农
'300783,2024/1/16,18.43437,19.282396,0.046,三只松鼠
'000518,2024/1/16,26.282017,27.489014,0.046,四环生物
'601966,2024/1/16,20.072601,20.992714,0.046,玲珑轮胎
'002280,2024/1/16,36.993855,38.687027,0.046,联络互动
'300624,2024/1/16,144.45828,151.0305,0.045,万兴科技
'002354,2024/1/16,16.773003,17.534561,0.045,天神娱乐
'300454,2024/1/16,73.17799,76.50035,0.045,深信服
'300042,2024/1/16,107.497925,112.37719,0.045,朗科科技
'300197,2024/1/16,70.58395,73.77917,0.045,铁汉生态
'600136,2024/1/16,2.7687237,2.8939602,0.045,当代明诚
'000681,2024/1/16,59.934673,62.64544,0.045,视觉中国
'300073,2024/1/16,153.59122,160.49823,0.045,当升科技
'002446,2024/1/16,40.599094,42.42299,0.045,盛路通信
'300101,2024/1/16,171.69016,179.36717,0.045,振芯科技
'601929,2024/1/16,4.42635,4.623649,0.045,吉视传媒
'600683,2024/1/16,33.67865,35.175217,0.044,京投发展
'600094,2024/1/16,7.463657,7.794555,0.044,大名城
'300707,2024/1/16,36.012848,37.608032,0.044,威唐工业
'002897,2024/1/16,56.957508,59.46393,0.044,意华股份
'002849,2024/1/16,38.627384,40.325058,0.044,威星智能
'300759,2024/1/16,66.18852,69.09364,0.044,康龙化成
'002766,2024/1/16,10.926688,11.406267,0.044,*ST索菱
'002316,2024/1/16,18.110125,18.903902,0.044,亚联发展
'600654,2024/1/16,2824.2307,2947.8264,0.044,*ST中安
'000042,2024/1/16,81.74073,85.31635,0.044,中洲控股
'603982,2024/1/16,14.585834,15.222538,0.044,泉峰汽车
'600684,2024/1/16,40.505123,42.273174,0.044,珠江实业
'600777,2024/1/16,95.36598,99.52485,0.044,新潮能源
'600716,2024/1/16,13.38356,13.967185,0.044,凤凰股份
'002640,2024/1/16,49.54397,51.701088,0.044,跨境通
'002323,2024/1/16,17.319057,18.070572,0.043,ST百特
'300469,2024/1/16,46.091923,48.088463,0.043,信息发展
'002129,2024/1/16,79.392204,82.82726,0.043,中环股份
'603158,2024/1/16,38.755653,40.430767,0.043,腾龙股份
'002791,2024/1/16,62.314568,65.00054,0.043,坚朗五金
'300432,2024/1/16,82.65967,86.218895,0.043,富临精工
'002719,2024/1/16,18.283619,19.069208,0.043,麦趣尔
'300657,2024/1/16,67.37323,70.2588,0.043,弘信电子
'002466,2024/1/16,440.9284,459.7764,0.043,天齐锂业
'002749,2024/1/16,73.13707,76.25391,0.043,国光股份
'000633,2024/1/16,56.526123,58.923546,0.042,合金投资
'002235,2024/1/16,34.779495,36.250984,0.042,安妮股份
'002341,2024/1/16,29.340967,30.579643,0.042,新纶科技
'002103,2024/1/16,17.307257,18.036646,0.042,广博股份
'601777,2024/1/16,4.9248996,5.1323996,0.042,力帆股份
'000799,2024/1/16,136.26897,141.99124,0.042,酒鬼酒
'603259,2024/1/16,175.69344,183.05368,0.042,药明康德
'002703,2024/1/16,34.146435,35.576313,0.042,浙江世宝
'000665,2024/1/16,29.745644,30.991173,0.042,湖北广电
'300459,2024/1/16,70.152916,73.08616,0.042,金科文化
'300678,2024/1/16,82.194725,85.62795,0.042,中科信息
'603596,2024/1/16,67.54584,70.36493,0.042,伯特利
'002762,2024/1/16,48.92237,50.961704,0.042,金发拉比
'000031,2024/1/16,36.799713,38.332184,0.042,大悦城
'300672,2024/1/16,97.24123,101.285736,0.042,国科微
'000951,2024/1/16,47.560764,49.53819,0.042,中国重汽
'300438,2024/1/16,119.95943,124.94635,0.042,鹏辉能源
'603661,2024/1/16,53.32241,55.532944,0.041,恒林股份
'600186,2024/1/16,28.034216,29.19494,0.041,*ST莲花
'002189,2024/1/16,20.48875,21.332272,0.041,中光学
'603517,2024/1/16,40.67659,42.34858,0.041,绝味食品
'603348,2024/1/16,37.339447,38.872654,0.041,文灿股份
'603721,2024/1/16,39.585068,41.208923,0.041,中广天择
'603918,2024/1/16,67.13307,69.88414,0.041,金桥信息
'300601,2024/1/16,68.050835,70.83766,0.041,康泰生物
'600565,2024/1/16,18.011787,18.74931,0.041,迪马股份
'601888,2024/1/16,172.12587,179.16975,0.041,中国国旅
'600811,2024/1/16,39.2588,40.86299,0.041,东方集团
'603267,2024/1/16,70.98919,73.88887,0.041,鸿远电子
'603800,2024/1/16,27.11182,28.219213,0.041,道森股份
'002919,2024/1/16,78.418755,81.62156,0.041,名臣健康
'002609,2024/1/16,60.214912,62.672703,0.041,捷顺科技
'300571,2024/1/16,110.767525,115.28776,0.041,平治信息
'600884,2024/1/16,385.99173,401.7317,0.041,杉杉股份
'603916,2024/1/16,14.380257,14.963395,0.041,苏博特
'300451,2024/1/16,118.64898,123.45443,0.041,创业慧康
'603659,2024/1/16,85.17784,88.6141,0.04,璞泰来
'300762,2024/1/16,58.38387,60.733685,0.04,上海瀚讯
'300591,2024/1/16,8.105865,8.431887,0.04,万里马
'002875,2024/1/16,23.92397,24.885162,0.04,安奈儿
'002244,2024/1/16,45.35759,47.17911,0.04,滨江集团
'600438,2024/1/16,228.20981,237.36472,0.04,通威股份
'300147,2024/1/16,18.901613,19.658161,0.04,香雪制药
'603396,2024/1/16,67.62104,70.326614,0.04,金辰股份
'002848,2024/1/16,11.609487,12.072948,0.04,高斯贝尔
'601636,2024/1/16,23.608757,24.546469,0.04,旗滨集团
'002805,2024/1/16,30.720806,31.94049,0.04,丰元股份
'603993,2024/1/16,16.470364,17.123606,0.04,洛阳钼业
'300086,2024/1/16,29.406673,30.572369,0.04,康芝药业
'000821,2024/1/16,23.780264,24.72201,0.04,京山轻机
'300785,2024/1/16,77.165886,80.2216,0.04,值得买
'300085,2024/1/16,150.24686,156.19176,0.04,银之杰
'300593,2024/1/16,61.0037,63.41524,0.04,新雷能
'600791,2024/1/16,27.100065,28.170998,0.04,京能置业
'002445,2024/1/16,17.579857,18.27418,0.039,ST中南
'600633,2024/1/16,67.183,69.832565,0.039,浙数文化
'600748,2024/1/16,21.025627,21.854536,0.039,上实发展
'300203,2024/1/16,16.804024,17.464888,0.039,聚光科技
'600026,2024/1/16,15.141895,15.736689,0.039,中远海能
'603860,2024/1/16,31.964485,33.219555,0.039,中公高科
'603127,2024/1/16,181.11743,188.21335,0.039,昭衍新药
'600975,2024/1/16,53.380463,55.46598,0.039,新五丰
'600706,2024/1/16,29.005287,30.136005,0.039,曲江文旅
'603518,2024/1/16,13.754472,14.290549,0.039,锦泓集团
'600280,2024/1/16,42.53938,44.191647,0.039,中央商场
'000736,2024/1/16,44.922558,46.662346,0.039,中交地产
'300770,2024/1/16,78.546295,81.58429,0.039,新媒股份
'002853,2024/1/16,34.162937,35.482677,0.039,皮阿诺
'300629,2024/1/16,53.93466,56.016182,0.039,新劲刚
'300242,2024/1/16,21.129265,21.944128,0.039,佳云科技
'002310,2024/1/16,101.08585,104.962166,0.038,东方园林
'000004,2024/1/16,61.307808,63.654793,0.038,国农科技
'300266,2024/1/16,53.68126,55.735622,0.038,兴源环境
'603822,2024/1/16,28.644585,29.739697,0.038,嘉澳环保
'600159,2024/1/16,15.962983,16.572014,0.038,大龙地产
'603186,2024/1/16,35.300957,36.64559,0.038,华正新材
'600536,2024/1/16,218.88255,227.21947,0.038,中国软件
'002271,2024/1/16,635.68274,659.8469,0.038,东方雨虹
'603488,2024/1/16,16.085669,16.694706,0.038,展鹏科技
'002370,2024/1/16,15.982991,16.587622,0.038,亚太药业
'300643,2024/1/16,12.923865,13.412344,0.038,万通智控
'603222,2024/1/16,23.42988,24.315115,0.038,济民制药
'000851,2024/1/16,10.942895,11.355725,0.038,高鸿股份
'300053,2024/1/16,62.91298,65.28366,0.038,欧比特
'600418,2024/1/16,83.187,86.320564,0.038,江淮汽车
'002368,2024/1/16,156.01526,161.8887,0.038,太极股份
'601858,2024/1/16,27.195755,28.219038,0.038,中国科传
'300209,2024/1/16,8.541055,8.86209,0.038,天泽信息
'000301,2024/1/16,17.571915,18.231651,0.038,东方盛虹
'002224,2024/1/16,37.7047,39.12024,0.038,三 力 士
'002425,2024/1/16,21.283922,22.082005,0.037,凯撒文化
'000733,2024/1/16,110.51725,114.661224,0.037,振华科技
'002505,2024/1/16,24.358276,25.270504,0.037,大康农业
'600325,2024/1/16,68.59698,71.16115,0.037,华发股份
'000070,2024/1/16,20.317825,21.07719,0.037,特发信息
'600100,2024/1/16,114.99322,119.29059,0.037,同方股份
'002178,2024/1/16,33.837997,35.102386,0.037,延华智能
'002777,2024/1/16,123.740135,128.36172,0.037,久远银海
'300725,2024/1/16,100.4911,104.23405,0.037,药石科技
'603896,2024/1/16,43.742188,45.37125,0.037,寿仙谷
'000729,2024/1/16,65.27311,67.7012,0.037,燕京啤酒
'600513,2024/1/16,51.75127,53.67633,0.037,联环药业
'600499,2024/1/16,212.79912,220.71487,0.037,科达洁能
'002850,2024/1/16,124.09523,128.70723,0.037,科达利
'600066,2024/1/16,605.3382,627.8089,0.037,宇通客车
'000933,2024/1/16,156.52629,162.32214,0.037,神火股份
'000813,2024/1/16,7.9112453,8.2036295,0.037,德展健康
'002432,2024/1/16,120.016495,124.44545,0.037,九安医疗
'300058,2024/1/16,143.97687,149.28307,0.037,蓝色光标
'000797,2024/1/16,15.730733,16.309927,0.037,中国武夷
'600132,2024/1/16,336.73764,349.13217,0.037,重庆啤酒
'002410,2024/1/16,295.7798,306.6401,0.037,广联达
'000034,2024/1/16,86.64432,89.82306,0.037,神州数码
'002172,2024/1/16,11.6027355,12.027762,0.037,澳洋健康
'600449,2024/1/16,63.661037,65.98845,0.037,宁夏建材
'002041,2024/1/16,178.32762,184.83798,0.037,登海种业
'000408,2024/1/16,209.56596,217.2065,0.036,藏格控股
'002514,2024/1/16,54.158596,56.132507,0.036,宝馨科技
'603306,2024/1/16,58.72438,60.85947,0.036,华懋科技
'002607,2024/1/16,37.12349,38.472828,0.036,中公教育
'000638,2024/1/16,29.66311,30.741146,0.036,万方发展
'600303,2024/1/16,19.445753,20.151525,0.036,曙光股份
'000416,2024/1/16,23.10466,23.94294,0.036,民生控股
'000700,2024/1/16,85.86205,88.977196,0.036,模塑科技
'300751,2024/1/16,506.39075,524.76135,0.036,迈为股份
'000786,2024/1/16,313.3625,324.72272,0.036,北新建材
'001979,2024/1/16,13.627705,14.1216135,0.036,招商蛇口
'000503,2024/1/16,109.82102,113.7953,0.036,国新健康
'601865,2024/1/16,25.044952,25.950571,0.036,福莱特
'002132,2024/1/16,17.048557,17.663841,0.036,恒星科技
'300766,2024/1/16,15.854929,16.426767,0.036,每日互动
'002468,2024/1/16,18.835499,19.513437,0.036,申通快递
'600435,2024/1/16,112.901855,116.9634,0.036,北方导航
'300225,2024/1/16,69.47781,71.9709,0.036,金力泰
'603895,2024/1/16,35.3127,36.576565,0.036,天永智能
'300456,2024/1/16,130.26965,134.93143,0.036,耐威科技
'300017,2024/1/16,171.46376,177.59837,0.036,网宿科技
'300229,2024/1/16,89.70263,92.91166,0.036,拓尔思
'002902,2024/1/16,34.51676,35.75083,0.036,铭普光磁
'300252,2024/1/16,45.37515,46.99637,0.036,金信诺
'000066,2024/1/16,83.52874,86.51005,0.036,中国长城
'600225,2024/1/16,6.97921,7.2280135,0.036,天津松江
'300310,2024/1/16,35.23699,36.487186,0.035,宜通世纪
'600742,2024/1/16,152.61478,158.02208,0.035,一汽富维
'300118,2024/1/16,55.56798,57.53038,0.035,东方日升
'002261,2024/1/16,152.33676,157.70645,0.035,拓维信息
'600613,2024/1/16,177.98743,184.25752,0.035,神奇制药
'300673,2024/1/16,36.437225,37.720093,0.035,佩蒂股份
'603208,2024/1/16,72.692184,75.243256,0.035,江山欧派
'600690,2024/1/16,780.976,808.22107,0.035,海尔智家
'300061,2024/1/16,32.44431,33.573578,0.035,康旗股份
'000158,2024/1/16,20.459505,21.171389,0.035,常山北明
'600789,2024/1/16,21.41262,22.15528,0.035,鲁抗医药
'002315,2024/1/16,99.79093,103.25124,0.035,焦点科技
'603569,2024/1/16,19.412676,20.08485,0.035,长久物流
'600699,2024/1/16,61.09,63.205025,0.035,均胜电子
'000785,2024/1/16,15.6246,16.165243,0.035,居然之家
'300705,2024/1/16,92.02595,95.203804,0.035,九典制药
'002406,2024/1/16,25.151836,26.019873,0.035,远东传动
'300780,2024/1/16,20.284407,20.983698,0.034,德恩精工
'600866,2024/1/16,63.78937,65.985756,0.034,星湖科技
'603588,2024/1/16,43.20692,44.694122,0.034,高能环境
'603298,2024/1/16,33.935234,35.1029,0.034,杭叉集团
'600149,2024/1/16,16.309416,16.867306,0.034,ST坊展
'300149,2024/1/16,51.508408,53.26859,0.034,量子生物
'000596,2024/1/16,476.03165,492.2957,0.034,古井贡酒
'600609,2024/1/16,85.77977,88.71006,0.034,金杯汽车
'603711,2024/1/16,15.536304,16.066975,0.034,香飘飘
'002965,2024/1/16,40.780872,42.173103,0.034,祥鑫科技
'002197,2024/1/16,41.775414,43.199776,0.034,证通电子
'000915,2024/1/16,102.039474,105.51183,0.034,山大华特
'000838,2024/1/16,36.062634,37.28936,0.034,财信发展
'002657,2024/1/16,67.044685,69.32453,0.034,中科金财
'603098,2024/1/16,16.772495,17.342428,0.034,森特股份
'002120,2024/1/16,49.81753,51.503105,0.034,韵达股份
'600515,2024/1/16,12.074777,12.483084,0.034,海航基础
'002507,2024/1/16,103.44926,106.93601,0.034,涪陵榨菜
'300370,2024/1/16,41.527092,42.925037,0.034,安控科技
'002281,2024/1/16,88.588264,91.554375,0.033,光迅科技
'600480,2024/1/16,19.55315,20.207226,0.033,凌云股份
'600289,2024/1/16,21.609087,22.33147,0.033,*ST信通
'002599,2024/1/16,24.023775,24.825977,0.033,盛通股份
'603030,2024/1/16,9.063208,9.365641,0.033,全筑股份
'002374,2024/1/16,25.10796,25.944925,0.033,丽鹏股份
'600009,2024/1/16,88.54724,91.4952,0.033,上海机场
'300213,2024/1/16,46.636787,48.189087,0.033,佳讯飞鸿
'600088,2024/1/16,38.066788,39.332504,0.033,中视传媒
'300337,2024/1/16,34.62005,35.767723,0.033,银邦股份
'000826,2024/1/16,15.59549,16.11095,0.033,启迪环境
'603977,2024/1/16,19.735699,20.387238,0.033,国泰集团
'000815,2024/1/16,31.754843,32.803093,0.033,美利云
'300637,2024/1/16,21.036396,21.730417,0.033,扬帆新材
'002575,2024/1/16,25.391382,26.227446,0.033,群兴玩具
'002759,2024/1/16,28.005148,28.925879,0.033,天际股份
'002612,2024/1/16,42.425,43.81848,0.033,朗姿股份
'002036,2024/1/16,51.584175,53.277103,0.033,联创电子
'300180,2024/1/16,30.706797,31.714428,0.033,华峰超纤
'600764,2024/1/16,164.0988,169.47469,0.033,中国海防
'603378,2024/1/16,19.318674,19.951468,0.033,亚士创能
'000425,2024/1/16,207.2589,214.03699,0.033,徐工机械
'002217,2024/1/16,15.698071,16.211073,0.033,合力泰
'002329,2024/1/16,35.44691,36.60451,0.033,皇氏集团
'600376,2024/1/16,32.140312,33.189342,0.033,首开股份
'002812,2024/1/16,186.77722,192.8594,0.033,恩捷股份
'300015,2024/1/16,951.8764,982.8317,0.033,爱尔眼科
'000955,2024/1/16,9.740692,10.056851,0.032,欣龙控股
'000938,2024/1/16,88.02901,90.88499,0.032,紫光股份
'002549,2024/1/16,80.61117,83.22515,0.032,凯美特气
'002705,2024/1/16,29.39769,30.350256,0.032,新宝股份
'600831,2024/1/16,36.32546,37.502052,0.032,广电网络
'300750,2024/1/16,283.95792,293.15125,0.032,宁德时代
'300065,2024/1/16,88.20086,91.05522,0.032,海兰信
'000717,2024/1/16,12.097635,12.488903,0.032,韶钢松山
'300687,2024/1/16,96.644775,99.76606,0.032,赛意信息
'300029,2024/1/16,7.215809,7.448839,0.032,天龙光电
'300693,2024/1/16,93.2448,96.25053,0.032,盛弘股份
'000961,2024/1/16,10.237138,10.567084,0.032,中南建设
'000818,2024/1/16,45.24668,46.70386,0.032,航锦科技
'300268,2024/1/16,23.987648,24.759502,0.032,佳沃股份
