stock,date,score1,score2,pred_rate,name
'600198,2024-01-25,3.0597365,3.3619215,0.099,大唐电信
'300291,2024-01-25,51.59426,56.63462,0.098,华录百纳
'600661,2024-01-25,56.678192,62.184494,0.097,昂立教育
'002712,2024-01-25,28.319775,31.069157,0.097,思美传媒
'300053,2024-01-25,56.78397,62.284397,0.097,欧比特
'300315,2024-01-25,59.25766,64.95743,0.096,掌趣科技
'300229,2024-01-25,78.38387,85.90833,0.096,拓尔思
'300299,2024-01-25,44.04063,48.263817,0.096,富春股份
'600780,2024-01-25,78.33196,85.839424,0.096,通宝能源
'300133,2024-01-25,143.48715,157.15541,0.095,华策影视
'300533,2024-01-25,65.52627,71.76214,0.095,冰川网络
'300766,2024-01-25,14.009723,15.34085,0.095,每日互动
'300020,2024-01-25,51.07911,55.90804,0.095,银江股份
'002858,2024-01-25,32.950294,36.037117,0.094,力盛赛车
'000409,2024-01-25,18.548023,20.280556,0.093,ST地矿
'600696,2024-01-25,46.780666,51.149902,0.093,ST岩石
'000820,2024-01-25,7.640049,8.349996,0.093,*ST节能
'300620,2024-01-25,94.479385,103.18687,0.092,光库科技
'600520,2024-01-25,43.793156,47.806324,0.092,文一科技
'601949,2024-01-25,8.080727,8.819869,0.091,中国出版
'002292,2024-01-25,61.01013,66.55523,0.091,奥飞娱乐
'603108,2024-01-25,104.86586,114.34813,0.09,润达医疗
'603595,2024-01-25,62.845406,68.51973,0.09,东尼电子
'300419,2024-01-25,45.36966,49.445766,0.09,浩丰科技
'300559,2024-01-25,79.829506,87.00003,0.09,佳发教育
'600155,2024-01-25,16.147142,17.587597,0.089,华创阳安
'300075,2024-01-25,131.5372,143.23624,0.089,数字政通
'002095,2024-01-25,82.54328,89.83068,0.088,生 意 宝
'603444,2024-01-25,292.18054,317.79404,0.088,吉比特
'300044,2024-01-25,40.507305,44.053577,0.088,赛为智能
'002451,2024-01-25,21.274315,23.135231,0.087,摩恩电气
'600822,2024-01-25,19.784237,21.504265,0.087,上海物贸
'600189,2024-01-25,16.69016,18.130861,0.086,吉林森工
'002624,2024-01-25,39.609467,43.02616,0.086,完美世界
'000976,2024-01-25,6.0584283,6.580603,0.086,华铁股份
'300288,2024-01-25,91.757355,99.65872,0.086,朗玛信息
'300678,2024-01-25,73.98875,80.34153,0.086,中科信息
'000665,2024-01-25,25.961432,28.18828,0.086,湖北广电
'600640,2024-01-25,68.26137,74.10524,0.086,号百控股
'603258,2024-01-25,24.441763,26.530909,0.085,电魂网络
'300552,2024-01-25,50.319595,54.614025,0.085,万集科技
'300798,2024-01-25,9.379872,10.176766,0.085,锦鸡股份
'600229,2024-01-25,9.095365,9.866667,0.085,城市传媒
'300188,2024-01-25,185.33247,201.0195,0.085,美亚柏科
'300169,2024-01-25,21.072283,22.852707,0.084,天晟新材
'002777,2024-01-25,109.98707,119.273026,0.084,久远银海
'000917,2024-01-25,32.980705,35.764862,0.084,电广传媒
'002281,2024-01-25,82.585785,89.55,0.084,光迅科技
'002547,2024-01-25,26.379673,28.601412,0.084,春兴精工
'000759,2024-01-25,28.161848,30.532484,0.084,中百集团
'300359,2024-01-25,43.42888,47.081406,0.084,全通教育
'300058,2024-01-25,128.53217,139.31491,0.084,蓝色光标
'300657,2024-01-25,61.45684,66.60497,0.084,弘信电子
'603860,2024-01-25,30.496935,33.048717,0.084,中公高科
'002654,2024-01-25,68.36581,74.073135,0.083,万润科技
'600133,2024-01-25,34.03386,36.87156,0.083,东湖高新
'300192,2024-01-25,31.988516,34.65197,0.083,科斯伍德
'601599,2024-01-25,12.668719,13.72285,0.083,鹿港文化
'600287,2024-01-25,22.228012,24.07441,0.083,江苏舜天
'600318,2024-01-25,20.593035,22.301868,0.083,新力金融
'603006,2024-01-25,27.68029,29.965775,0.083,联明股份
'000892,2024-01-25,9.612143,10.403913,0.082,欢瑞世纪
'603999,2024-01-25,15.796053,17.096554,0.082,读者传媒
'300624,2024-01-25,137.0865,148.32333,0.082,万兴科技
'002456,2024-01-25,163.98396,177.33896,0.081,欧菲光
'600536,2024-01-25,193.32983,209.04997,0.081,中国软件
'603388,2024-01-25,24.042933,25.996616,0.081,元成股份
'603696,2024-01-25,22.724766,24.56946,0.081,安记食品
'000801,2024-01-25,83.5446,90.31491,0.081,四川九洲
'002528,2024-01-25,46.947025,50.726906,0.081,英飞拓
'300475,2024-01-25,69.3418,74.913055,0.08,聚隆科技
'000603,2024-01-25,47.083733,50.864216,0.08,盛达资源
'300097,2024-01-25,32.287724,34.869648,0.08,智云股份
'603985,2024-01-25,100.28642,108.27362,0.08,恒润股份
'002510,2024-01-25,19.628107,21.181112,0.079,天汽模
'603286,2024-01-25,24.184952,26.097687,0.079,日盈电子
'600601,2024-01-25,21392.797,23084.24,0.079,方正科技
'600996,2024-01-25,8.787791,9.482334,0.079,贵广网络
'603803,2024-01-25,8.230069,8.878508,0.079,瑞斯康达
'600825,2024-01-25,47.753796,51.51079,0.079,新华传媒
'002362,2024-01-25,45.877407,49.484684,0.079,汉王科技
'000829,2024-01-25,130.56781,140.82278,0.079,天音控股
'603110,2024-01-25,47.940533,51.6947,0.078,东方材料
'000936,2024-01-25,31.516054,33.97511,0.078,华西股份
'300570,2024-01-25,66.84635,72.00951,0.077,太辰光
'002368,2024-01-25,139.96082,150.70268,0.077,太极股份
'002728,2024-01-25,55.801254,60.080925,0.077,特一药业
'603138,2024-01-25,49.308628,53.07205,0.076,海量数据
'002678,2024-01-25,15.193016,16.352575,0.076,珠江钢琴
'603728,2024-01-25,74.82546,80.520065,0.076,鸣志电器
'002425,2024-01-25,19.200806,20.66062,0.076,凯撒文化
'600476,2024-01-25,25.187944,27.100275,0.076,湘邮科技
'002439,2024-01-25,193.5253,208.2079,0.076,启明星辰
'002291,2024-01-25,14.7505665,15.868762,0.076,星期六
'300451,2024-01-25,106.68771,114.76091,0.076,创业慧康
'300366,2024-01-25,72.24702,77.70503,0.076,创意信息
'002693,2024-01-25,24.27442,26.10654,0.075,双成药业
'300031,2024-01-25,110.68,119.02659,0.075,宝通科技
'000868,2024-01-25,21.436481,23.052408,0.075,*ST安凯
'600981,2024-01-25,11.048464,11.880686,0.075,汇鸿集团
'603499,2024-01-25,21.019129,22.597858,0.075,翔港科技
'002181,2024-01-25,10.174394,10.935769,0.075,粤 传 媒
'002590,2024-01-25,50.496513,54.27157,0.075,万安科技
'300788,2024-01-25,28.467655,30.59091,0.075,中信出版
'300047,2024-01-25,41.012825,44.058304,0.074,天源迪科
'601113,2024-01-25,7.3451433,7.8882866,0.074,ST华鼎
'000532,2024-01-25,68.093895,73.09516,0.073,华金资本
'300295,2024-01-25,46.18054,49.562996,0.073,三六五网
'601595,2024-01-25,28.74408,30.847775,0.073,上海电影
'000625,2024-01-25,137.39201,147.43752,0.073,长安汽车
'300182,2024-01-25,147.94795,158.7235,0.073,捷成股份
'002316,2024-01-25,17.287762,18.545492,0.073,亚联发展
'300459,2024-01-25,63.480774,68.08877,0.073,金科文化
'600602,2024-01-25,5251.6343,5632.5977,0.073,云赛智联
'002235,2024-01-25,30.95808,33.19944,0.072,安妮股份
'002401,2024-01-25,118.775894,127.36446,0.072,中远海科
'002052,2024-01-25,12.664839,13.580616,0.072,同洲电子
'300113,2024-01-25,154.53984,165.68436,0.072,顺网科技
'300567,2024-01-25,230.82664,247.4583,0.072,精测电子
'600757,2024-01-25,64.97766,69.64309,0.072,长江传媒
'002729,2024-01-25,55.550735,59.538666,0.072,好利来
'603019,2024-01-25,142.53906,152.7624,0.072,中科曙光
'000719,2024-01-25,42.862858,45.935623,0.072,中原传媒
'300377,2024-01-25,81.70172,87.54162,0.071,赢时胜
'002806,2024-01-25,21.124207,22.633587,0.071,华锋股份
'300785,2024-01-25,70.70597,75.749466,0.071,值得买
'000032,2024-01-25,50.32314,53.906464,0.071,深桑达Ａ
'603789,2024-01-25,13.103734,14.034949,0.071,星光农机
'002819,2024-01-25,33.634468,36.02289,0.071,东方中科
'300395,2024-01-25,233.21077,249.6874,0.071,菲利华
'000034,2024-01-25,80.60122,86.29284,0.071,神州数码
'000977,2024-01-25,163.14156,174.63887,0.07,浪潮信息
'300571,2024-01-25,102.33775,109.523506,0.07,平治信息
'300609,2024-01-25,26.362299,28.211246,0.07,汇纳科技
'600228,2024-01-25,12.264167,13.122546,0.07,ST昌九
'002607,2024-01-25,35.85831,38.36804,0.07,中公教育
'601801,2024-01-25,16.566582,17.72521,0.07,皖新传媒
'300368,2024-01-25,53.06085,56.770443,0.07,汇金股份
'300226,2024-01-25,200.19856,214.15413,0.07,上海钢联
'300166,2024-01-25,160.6478,171.8324,0.07,东方国信
'002089,2024-01-25,14.106529,15.088253,0.07,*ST新海
'002485,2024-01-25,12.638744,13.518272,0.07,希努尔
'002575,2024-01-25,25.31235,27.071896,0.07,群兴玩具
'600850,2024-01-25,139.97874,149.68199,0.069,华东电脑
'002878,2024-01-25,54.41383,58.18185,0.069,元隆雅图
'603383,2024-01-25,93.56821,99.99628,0.069,顶点软件
'300496,2024-01-25,281.13657,300.3552,0.068,中科创达
'000925,2024-01-25,28.550201,30.501095,0.068,众合科技
'601519,2024-01-25,20.012083,21.379503,0.068,大智慧
'603661,2024-01-25,57.88046,61.82568,0.068,恒林股份
'600129,2024-01-25,107.78775,115.11607,0.068,太极集团
'300730,2024-01-25,32.47817,34.68105,0.068,科创信息
'600831,2024-01-25,32.564835,34.773438,0.068,广电网络
'601928,2024-01-25,11.7431345,12.539498,0.068,凤凰传媒
'300147,2024-01-25,17.215809,18.383205,0.068,香雪制药
'002324,2024-01-25,92.13815,98.37983,0.068,普利特
'000955,2024-01-25,9.327173,9.958504,0.068,欣龙控股
'300253,2024-01-25,232.34474,248.06728,0.068,卫宁健康
'002583,2024-01-25,31.700611,33.843178,0.068,海能达
'600765,2024-01-25,173.32518,184.98349,0.067,中航重机
'600513,2024-01-25,50.143494,53.516125,0.067,联环药业
'300271,2024-01-25,63.354477,67.6105,0.067,华宇软件
'002861,2024-01-25,18.220285,19.441616,0.067,瀛通通讯
'600880,2024-01-25,109.54441,116.86749,0.067,博瑞传播
'600751,2024-01-25,8.371204,8.929736,0.067,海航科技
'002152,2024-01-25,178.57942,190.46179,0.067,广电运通
'002280,2024-01-25,34.34117,36.62605,0.067,联络互动
'300469,2024-01-25,42.499863,45.323036,0.066,信息发展
'300374,2024-01-25,23.592266,25.156233,0.066,恒通科技
'600686,2024-01-25,77.75159,82.90192,0.066,金龙汽车
'300098,2024-01-25,58.60307,62.48039,0.066,高新兴
'002180,2024-01-25,98.85134,105.38946,0.066,纳思达
'300588,2024-01-25,18.881813,20.129185,0.066,熙菱信息
'300612,2024-01-25,41.297203,44.02525,0.066,宣亚国际
'000021,2024-01-25,194.1382,206.9534,0.066,深科技
'601929,2024-01-25,4.0656586,4.333985,0.066,吉视传媒
'600556,2024-01-25,24.357767,25.96464,0.066,ST慧球
'300081,2024-01-25,49.302452,52.553818,0.066,恒信东方
'600272,2024-01-25,11.833677,12.613425,0.066,开开实业
'603377,2024-01-25,8.805815,9.382943,0.066,东方时尚
'300454,2024-01-25,66.82608,71.20415,0.066,深信服
'601901,2024-01-25,7.717756,8.223305,0.066,方正证券
'002261,2024-01-25,140.13127,149.29962,0.065,拓维信息
'300225,2024-01-25,65.8992,70.20107,0.065,金力泰
'002268,2024-01-25,170.48564,181.6049,0.065,卫 士 通
'000988,2024-01-25,197.29715,210.13606,0.065,华工科技
'300122,2024-01-25,342.06497,364.2957,0.065,智飞生物
'002238,2024-01-25,37.964817,40.430424,0.065,天威视讯
'603189,2024-01-25,16.127556,17.174732,0.065,网达软件
'600692,2024-01-25,40.48184,43.107212,0.065,亚通股份
'002355,2024-01-25,10.787166,11.486369,0.065,兴民智通
'002232,2024-01-25,50.626995,53.90762,0.065,启明信息
'603569,2024-01-25,18.165167,19.338745,0.065,长久物流
'002888,2024-01-25,39.283897,41.81573,0.064,惠威科技
'603729,2024-01-25,41.547,44.21924,0.064,龙韵股份
'300071,2024-01-25,37.212326,39.60379,0.064,华谊嘉信
'600257,2024-01-25,39.736275,42.28638,0.064,大湖股份
'603636,2024-01-25,59.443306,63.254395,0.064,南威软件
'603007,2024-01-25,13.468239,14.331531,0.064,花王股份
'002699,2024-01-25,13.314908,14.167256,0.064,美盛文化
'000670,2024-01-25,87.02065,92.585075,0.064,*ST盈方
'300418,2024-01-25,137.21094,145.96771,0.064,昆仑万维
'000058,2024-01-25,18.469189,19.645212,0.064,深 赛 格
'300560,2024-01-25,46.542393,49.50585,0.064,中富通
'000901,2024-01-25,42.21301,44.900322,0.064,航天科技
'603496,2024-01-25,78.8933,83.90798,0.064,恒为科技
'300520,2024-01-25,45.044968,47.90524,0.063,科大国创
'000903,2024-01-25,23.721476,25.224817,0.063,云内动力
'002548,2024-01-25,26.390867,28.063038,0.063,金新农
'002657,2024-01-25,61.837097,65.749245,0.063,中科金财
'600100,2024-01-25,104.318535,110.91689,0.063,同方股份
'300805,2024-01-25,9.981895,10.61305,0.063,电声股份
'600593,2024-01-25,30.117367,32.0214,0.063,大连圣亚
'000503,2024-01-25,102.76396,109.228455,0.063,国新健康
'603666,2024-01-25,79.36395,84.352684,0.063,亿嘉和
'601698,2024-01-25,15.836576,16.831184,0.063,中国卫通
'300426,2024-01-25,53.763905,57.136307,0.063,唐德影视
'300742,2024-01-25,11.099552,11.792491,0.062,越博动力
'002766,2024-01-25,10.755535,11.426736,0.062,*ST索菱
'300199,2024-01-25,104.58284,111.10559,0.062,翰宇药业
'600006,2024-01-25,14.521721,15.426713,0.062,东风汽车
'300101,2024-01-25,164.3314,174.56482,0.062,振芯科技
'600936,2024-01-25,3.674653,3.9033124,0.062,广西广电
'000815,2024-01-25,29.034815,30.841246,0.062,美利云
'300338,2024-01-25,19.369516,20.573414,0.062,开元股份
'002929,2024-01-25,38.76403,41.164196,0.062,润建股份
'300513,2024-01-25,32.587616,34.594116,0.062,恒实科技
'002436,2024-01-25,169.639,180.07214,0.062,兴森科技
'300762,2024-01-25,54.1337,57.46154,0.061,上海瀚讯
'600588,2024-01-25,498.241,528.79395,0.061,用友网络
'600807,2024-01-25,21.451128,22.766026,0.061,ST天业
'002702,2024-01-25,42.499496,45.10237,0.061,海欣食品
'300065,2024-01-25,81.50919,86.49619,0.061,海兰信
'300168,2024-01-25,65.008156,68.98101,0.061,万达信息
'002835,2024-01-25,33.809566,35.874184,0.061,同为股份
'300242,2024-01-25,19.571522,20.76578,0.061,佳云科技
'002908,2024-01-25,37.01378,39.268364,0.061,德生科技
'002771,2024-01-25,66.973015,71.048256,0.061,真视通
'002373,2024-01-25,42.999607,45.604595,0.061,千方科技
'002253,2024-01-25,53.175674,56.394455,0.061,川大智胜
'000066,2024-01-25,77.01633,81.66596,0.06,中国长城
'600200,2024-01-25,62.09474,65.84254,0.06,江苏吴中
'002799,2024-01-25,27.180391,28.817804,0.06,环球印务
'600753,2024-01-25,26.956232,28.579817,0.06,东方银星
'603596,2024-01-25,63.203342,67.00737,0.06,伯特利
'002906,2024-01-25,31.107225,32.977257,0.06,华阳集团
'002642,2024-01-25,35.061108,37.16818,0.06,*ST荣联
'000938,2024-01-25,81.13934,86.0109,0.06,紫光股份
'300085,2024-01-25,140.34189,148.75682,0.06,银之杰
'002289,2024-01-25,8.681354,9.201238,0.06,*ST宇顺
'300534,2024-01-25,33.49901,35.504402,0.06,陇神戎发
'000529,2024-01-25,27.633877,29.28652,0.06,广弘控股
'600081,2024-01-25,78.56912,83.26324,0.06,东风科技
'600734,2024-01-25,44.140053,46.77513,0.06,实达集团
'600638,2024-01-25,59.773,63.331192,0.06,新黄浦
'000572,2024-01-25,16.900457,17.905382,0.059,*ST 海马
'600551,2024-01-25,30.692562,32.51751,0.059,时代出版
'600706,2024-01-25,28.02745,29.692562,0.059,曲江文旅
'600446,2024-01-25,127.31505,134.87735,0.059,金证股份
'300578,2024-01-25,30.90524,32.73599,0.059,会畅通讯
'000607,2024-01-25,16.228937,17.18894,0.059,华媒控股
'600976,2024-01-25,132.60934,140.44476,0.059,健民集团
'603810,2024-01-25,27.434156,29.053923,0.059,丰山集团
'300079,2024-01-25,65.78405,69.6674,0.059,数码科技
'600099,2024-01-25,20.690647,21.911339,0.059,林海股份
'002153,2024-01-25,391.25128,414.30634,0.059,石基信息
'600112,2024-01-25,7.700608,8.154368,0.059,ST天成
'600608,2024-01-25,460.74014,487.8353,0.059,ST沪科
'300601,2024-01-25,65.26634,69.10353,0.059,康泰生物
'002602,2024-01-25,47.534817,50.32663,0.059,世纪华通
'300604,2024-01-25,244.46097,258.8031,0.059,长川科技
'000766,2024-01-25,70.87329,75.025375,0.059,通化金马
'600589,2024-01-25,12.7773485,13.524754,0.058,广东榕泰
'600128,2024-01-25,19.667183,20.8175,0.058,弘业股份
'300662,2024-01-25,26.88956,28.461187,0.058,科锐国际
'600418,2024-01-25,76.52226,80.99303,0.058,江淮汽车
'300580,2024-01-25,43.13051,45.65013,0.058,贝斯特
'002215,2024-01-25,62.996113,66.67599,0.058,诺 普 信
'002582,2024-01-25,36.34078,38.45681,0.058,好想你
'300131,2024-01-25,104.72854,110.81455,0.058,英唐智控
'600158,2024-01-25,40.60005,42.95445,0.058,中体产业
'300576,2024-01-25,104.40227,110.44279,0.058,容大感光
'300502,2024-01-25,383.53354,405.7177,0.058,新易盛
'002385,2024-01-25,59.26858,62.69271,0.058,大北农
'300352,2024-01-25,85.834496,90.79294,0.058,北信源
'002559,2024-01-25,71.256584,75.36647,0.058,亚威股份
'300331,2024-01-25,68.505516,72.447754,0.058,苏大维格
'300093,2024-01-25,39.480606,41.74463,0.057,金刚玻璃
'600408,2024-01-25,7.9227734,8.376324,0.057,ST安泰
'601689,2024-01-25,96.95607,102.50444,0.057,拓普集团
'600895,2024-01-25,397.59265,420.33994,0.057,张江高科
'002428,2024-01-25,61.03408,64.517265,0.057,云南锗业
'600728,2024-01-25,77.36751,81.78274,0.057,佳都科技
'300043,2024-01-25,75.450615,79.75068,0.057,星辉娱乐
'603348,2024-01-25,35.409245,37.426834,0.057,文灿股份
'603881,2024-01-25,36.14223,38.20141,0.057,数据港
'600306,2024-01-25,18.575327,19.630314,0.057,商业城
'000555,2024-01-25,33.20737,35.093357,0.057,神州信息
'300666,2024-01-25,53.66003,56.70493,0.057,江丰电子
'603629,2024-01-25,53.60685,56.647083,0.057,利通电子
'300383,2024-01-25,185.40504,195.91309,0.057,光环新网
'603118,2024-01-25,21.19868,22.399078,0.057,共进股份
'600159,2024-01-25,14.281429,15.089813,0.057,大龙地产
'600509,2024-01-25,24.495043,25.88123,0.057,天富能源
'300161,2024-01-25,49.251858,52.036827,0.057,华中数控
'002405,2024-01-25,33.400913,35.28458,0.056,四维图新
'603220,2024-01-25,31.613943,33.39531,0.056,中贝通信
'300290,2024-01-25,35.32422,37.312332,0.056,荣科科技
'600410,2024-01-25,62.270622,65.77175,0.056,华胜天成
'600812,2024-01-25,25.27971,26.699291,0.056,华北制药
'000736,2024-01-25,40.458504,42.729446,0.056,中交地产
'002531,2024-01-25,80.986336,85.52149,0.056,天顺风能
'300558,2024-01-25,49.97427,52.770576,0.056,贝达药业
'600052,2024-01-25,14.230297,15.026498,0.056,浙江广厦
'300063,2024-01-25,48.723877,51.44938,0.056,天龙集团
'002512,2024-01-25,37.482742,39.577682,0.056,达华智能
'300682,2024-01-25,22.725891,23.995823,0.056,朗新科技
'002913,2024-01-25,60.57695,63.959972,0.056,奥士康
'000818,2024-01-25,41.809135,44.14222,0.056,航锦科技
'300745,2024-01-25,25.386423,26.80191,0.056,欣锐科技
'603773,2024-01-25,51.7395,54.62346,0.056,沃格光电
'300634,2024-01-25,19.12531,20.19122,0.056,彩讯股份
'300442,2024-01-25,43.46519,45.88535,0.056,普丽盛
'000025,2024-01-25,29.794064,31.452845,0.056,特  力Ａ
'300302,2024-01-25,85.429085,90.17062,0.056,同有科技
'002173,2024-01-25,25.20741,26.603788,0.055,创新医疗
'300260,2024-01-25,152.05112,160.46935,0.055,新莱应材
'002036,2024-01-25,48.32874,51.003468,0.055,联创电子
'300638,2024-01-25,146.97926,155.10162,0.055,广和通
'002279,2024-01-25,60.6865,64.035645,0.055,久其软件
'300378,2024-01-25,44.784176,47.253838,0.055,鼎捷软件
'000570,2024-01-25,20.56865,21.701788,0.055,苏常柴Ａ
'300458,2024-01-25,81.67343,86.161995,0.055,全志科技
'300170,2024-01-25,50.70405,53.4847,0.055,汉得信息
'000813,2024-01-25,7.3830276,7.7875814,0.055,德展健康
'601799,2024-01-25,136.18132,143.63658,0.055,星宇股份
'000151,2024-01-25,20.739918,21.873985,0.055,中成股份
'600225,2024-01-25,6.4116116,6.7621903,0.055,天津松江
'002230,2024-01-25,556.1189,586.38275,0.054,科大讯飞
'300579,2024-01-25,82.58218,87.07433,0.054,数字认证
'000948,2024-01-25,33.38569,35.197197,0.054,南天信息
'000068,2024-01-25,7.806889,8.230325,0.054,华控赛格
'300593,2024-01-25,56.85918,59.93555,0.054,新雷能
'600288,2024-01-25,35.259075,37.165314,0.054,大恒科技
'002600,2024-01-25,26.089012,27.498322,0.054,领益智造
'300106,2024-01-25,13.141044,13.8502865,0.054,西部牧业
'002790,2024-01-25,29.39297,30.976913,0.054,瑞尔特
'300687,2024-01-25,88.9746,93.7643,0.054,赛意信息
'300231,2024-01-25,101.28463,106.726395,0.054,银信科技
'603306,2024-01-25,53.34007,56.202427,0.054,华懋科技
'300674,2024-01-25,25.008968,26.34837,0.054,宇信科技
'002446,2024-01-25,38.35949,40.413803,0.054,盛路通信
'600345,2024-01-25,24.80833,26.136536,0.054,长江通信
'300506,2024-01-25,23.069868,24.303423,0.053,名家汇
'002647,2024-01-25,21.48868,22.637463,0.053,仁东控股
'300353,2024-01-25,58.896103,62.040276,0.053,东土科技
'600792,2024-01-25,24.59231,25.90273,0.053,云煤能源
'600839,2024-01-25,90.52177,95.342255,0.053,四川长虹
'002338,2024-01-25,94.96417,100.01779,0.053,奥普光电
'300792,2024-01-25,63.29271,66.65837,0.053,壹网壹创
'002409,2024-01-25,153.44736,161.59972,0.053,雅克科技
'300213,2024-01-25,43.352688,45.655014,0.053,佳讯飞鸿
'603025,2024-01-25,33.44992,35.224792,0.053,大豪科技
'300351,2024-01-25,84.36895,88.840744,0.053,永贵电器
'002638,2024-01-25,12.892877,13.575346,0.053,勤上股份
'300483,2024-01-25,20.313374,21.386127,0.053,沃施股份
'002331,2024-01-25,43.839764,46.150414,0.053,皖通科技
'002055,2024-01-25,53.695145,56.5224,0.053,得润电子
'300052,2024-01-25,42.996548,45.25852,0.053,中青宝
'002902,2024-01-25,31.885431,33.562508,0.053,铭普光磁
'603983,2024-01-25,26.205784,27.582573,0.053,丸美股份
'600191,2024-01-25,10.691261,11.252873,0.053,华资实业
'000837,2024-01-25,32.54724,34.25443,0.052,秦川机床
'002659,2024-01-25,8.890699,9.356437,0.052,凯文教育
'002400,2024-01-25,99.67805,104.891136,0.052,省广集团
'002482,2024-01-25,19.032795,20.027033,0.052,广田集团
