stock,date,score1,score2,pred_rate,name
'002642,2024-01-22,35.360775,37.598034,0.063,*ST荣联
'002728,2024-01-22,56.12746,59.67552,0.063,特一药业
'600986,2024-01-22,24.70055,26.25509,0.063,科达股份
'300405,2024-01-22,23.841383,25.337025,0.063,科隆股份
'603399,2024-01-22,13.852077,14.720986,0.063,吉翔股份
'600661,2024-01-22,55.00526,58.450333,0.063,昂立教育
'600732,2024-01-22,82.72178,87.90115,0.063,ST爱旭
'300733,2024-01-22,18.731655,19.903782,0.063,西菱动力
'600155,2024-01-22,16.945614,18.005964,0.063,华创阳安
'002528,2024-01-22,47.665234,50.644337,0.063,英飞拓
'300393,2024-01-22,57.121742,60.676987,0.062,中来股份
'002308,2024-01-22,17.905138,19.01436,0.062,威创股份
'300763,2024-01-22,279.56448,296.86398,0.062,锦浪科技
'300065,2024-01-22,81.85038,86.90829,0.062,海兰信
'300678,2024-01-22,76.27552,80.98893,0.062,中科信息
'603032,2024-01-22,30.167233,32.02954,0.062,德新交运
'002025,2024-01-22,218.41466,231.88873,0.062,航天电器
'300264,2024-01-22,29.542688,31.363901,0.062,佳创视讯
'600506,2024-01-22,13.826143,14.678122,0.062,香梨股份
'603388,2024-01-22,25.45619,27.024479,0.062,元成股份
'300730,2024-01-22,33.37462,35.43069,0.062,科创信息
'300347,2024-01-22,641.70013,681.16376,0.061,泰格医药
'000596,2024-01-22,456.7397,484.8237,0.061,古井贡酒
'002796,2024-01-22,25.898506,27.48365,0.061,世嘉科技
'002409,2024-01-22,156.28839,165.83717,0.061,雅克科技
'000554,2024-01-22,36.072594,38.275948,0.061,泰山石油
'002153,2024-01-22,396.54245,420.75006,0.061,石基信息
'002960,2024-01-22,35.2454,37.393917,0.061,青鸟消防
'002906,2024-01-22,31.981718,33.92932,0.061,华阳集团
'603737,2024-01-22,226.33408,240.11295,0.061,三棵树
'002611,2024-01-22,32.054806,34.003242,0.061,东方精工
'002821,2024-01-22,322.37155,341.93903,0.061,凯莱英
'002355,2024-01-22,10.914897,11.5771675,0.061,兴民智通
'300302,2024-01-22,85.474174,90.65008,0.061,同有科技
'603661,2024-01-22,55.026432,58.357166,0.061,恒林股份
'600288,2024-01-22,35.942997,38.118553,0.061,大恒科技
'300790,2024-01-22,41.57149,44.082153,0.06,宇瞳光学
'300496,2024-01-22,287.64288,305.00742,0.06,中科创达
'300750,2024-01-22,271.16925,287.52594,0.06,宁德时代
'600128,2024-01-22,19.695698,20.883623,0.06,弘业股份
'000659,2024-01-22,40.141342,42.56139,0.06,珠海中富
'600421,2024-01-22,19.885523,21.080387,0.06,*ST仰帆
'603982,2024-01-22,13.915691,14.751044,0.06,泉峰汽车
'603636,2024-01-22,60.216866,63.82601,0.06,南威软件
'300788,2024-01-22,29.463758,31.225977,0.06,中信出版
'300340,2024-01-22,40.842663,43.279564,0.06,科恒股份
'600715,2024-01-22,9.725962,10.305579,0.06,文投控股
'600621,2024-01-22,3105.9023,3290.5496,0.059,华鑫股份
'600733,2024-01-22,46.181835,48.927265,0.059,北汽蓝谷
'002120,2024-01-22,47.194584,49.99559,0.059,韵达股份
'002850,2024-01-22,116.94415,123.88459,0.059,科达利
'600522,2024-01-22,72.30804,76.59867,0.059,中天科技
'601975,2024-01-22,1.0708866,1.1343946,0.059,招商南油
'002547,2024-01-22,27.033726,28.634651,0.059,春兴精工
'603069,2024-01-22,17.727972,18.776665,0.059,海汽集团
'002607,2024-01-22,35.83383,37.947025,0.059,中公教育
'300285,2024-01-22,265.4127,281.06232,0.059,国瓷材料
'600742,2024-01-22,149.16176,157.95358,0.059,一汽富维
'600523,2024-01-22,20.87405,22.104202,0.059,贵航股份
'300530,2024-01-22,51.186417,54.20222,0.059,达志科技
'002885,2024-01-22,53.66432,56.81851,0.059,京泉华
'300762,2024-01-22,55.765873,59.03979,0.059,上海瀚讯
'603456,2024-01-22,86.89439,91.993065,0.059,九洲药业
'002583,2024-01-22,32.19066,34.079224,0.059,海能达
'300169,2024-01-22,21.31847,22.568169,0.059,天晟新材
'002097,2024-01-22,29.20906,30.918734,0.059,山河智能
'300497,2024-01-22,54.900124,58.109062,0.058,富祥股份
'603516,2024-01-22,42.117783,44.5792,0.058,淳中科技
'600563,2024-01-22,148.5593,157.23163,0.058,法拉电子
'600734,2024-01-22,43.71742,46.266407,0.058,实达集团
'600225,2024-01-22,6.5225716,6.902736,0.058,天津松江
'002451,2024-01-22,20.601482,21.800495,0.058,摩恩电气
'000851,2024-01-22,10.304314,10.903665,0.058,高鸿股份
'300443,2024-01-22,104.55091,110.62485,0.058,金雷股份
'002549,2024-01-22,75.63607,80.02755,0.058,凯美特气
'002889,2024-01-22,34.167217,36.14876,0.058,东方嘉盛
'002699,2024-01-22,13.685098,14.474969,0.058,美盛文化
'603198,2024-01-22,67.85676,71.769295,0.058,迎驾贡酒
'000021,2024-01-22,197.53851,208.92618,0.058,深科技
'002268,2024-01-22,173.16588,183.12143,0.057,卫 士 通
'002012,2024-01-22,20.339323,21.508467,0.057,凯恩股份
'002150,2024-01-22,79.80048,84.38367,0.057,通润装备
'603556,2024-01-22,38.714428,40.93658,0.057,海兴电力
'000615,2024-01-22,38.868954,41.098576,0.057,京汉股份
'002284,2024-01-22,54.323082,57.43479,0.057,亚太股份
'601888,2024-01-22,167.37068,176.9501,0.057,中国国旅
'000683,2024-01-22,37.35524,39.492218,0.057,远兴能源
'603259,2024-01-22,169.804,179.51344,0.057,药明康德
'300068,2024-01-22,30.847214,32.60866,0.057,南都电源
'600895,2024-01-22,399.01486,421.73898,0.057,张江高科
'600228,2024-01-22,11.881999,12.558613,0.057,ST昌九
'002436,2024-01-22,170.7192,180.41673,0.057,兴森科技
'601519,2024-01-22,20.256939,21.406107,0.057,大智慧
'300451,2024-01-22,111.16863,117.47288,0.057,创业慧康
'000521,2024-01-22,26.60178,28.110117,0.057,长虹美菱
'603986,2024-01-22,473.0006,499.7291,0.057,兆易创新
'300466,2024-01-22,36.4617,38.516514,0.056,赛摩电气
'300093,2024-01-22,38.21114,40.364162,0.056,金刚玻璃
'300811,2024-01-22,160.52032,169.54199,0.056,铂科新材
'600822,2024-01-22,20.911331,22.08442,0.056,上海物贸
'300020,2024-01-22,53.465397,56.46426,0.056,银江股份
'300429,2024-01-22,73.11358,77.21087,0.056,强力新材
'002735,2024-01-22,40.351784,42.611324,0.056,王子新材
'000977,2024-01-22,165.33801,174.57748,0.056,浪潮信息
'002756,2024-01-22,125.005554,131.97774,0.056,永兴材料
'601138,2024-01-22,15.182681,16.02686,0.056,工业富联
'300125,2024-01-22,54.29102,57.30825,0.056,易世达
'002929,2024-01-22,39.88209,42.09412,0.055,润建股份
'603039,2024-01-22,162.14786,171.13428,0.055,泛微网络
'000976,2024-01-22,6.279046,6.6268253,0.055,华铁股份
'000837,2024-01-22,32.870766,34.691013,0.055,秦川机床
'600052,2024-01-22,14.434801,15.233931,0.055,浙江广厦
'000420,2024-01-22,13.1182375,13.84403,0.055,吉林化纤
'002089,2024-01-22,13.732878,14.492628,0.055,*ST新海
'002434,2024-01-22,49.706123,52.455597,0.055,万里扬
'603499,2024-01-22,20.459623,21.589832,0.055,翔港科技
'603308,2024-01-22,19.33589,20.403461,0.055,应流股份
'002036,2024-01-22,49.050175,51.75321,0.055,联创电子
'300747,2024-01-22,98.20721,103.61477,0.055,锐科激光
'002606,2024-01-22,31.530787,33.26539,0.055,大连电瓷
'002709,2024-01-22,313.67487,330.92813,0.055,天赐材料
'300565,2024-01-22,18.572296,19.593048,0.055,科信技术
'300047,2024-01-22,42.097084,44.405952,0.055,天源迪科
'300398,2024-01-22,83.10951,87.65717,0.055,飞凯材料
'000921,2024-01-22,23.039999,24.300179,0.055,海信家电
'603136,2024-01-22,40.567844,42.78625,0.055,天目湖
'603118,2024-01-22,21.101233,22.254883,0.055,共进股份
'300197,2024-01-22,66.458244,70.090805,0.055,铁汉生态
'002217,2024-01-22,14.987105,15.805856,0.055,合力泰
'002238,2024-01-22,40.054146,42.241222,0.055,天威视讯
'002199,2024-01-22,22.525637,23.75166,0.054,东晶电子
'300360,2024-01-22,83.16154,87.68464,0.054,炬华科技
'000705,2024-01-22,51.133568,53.90993,0.054,浙江震元
'600839,2024-01-22,92.56504,97.577545,0.054,四川长虹
'603800,2024-01-22,26.381968,27.80998,0.054,道森股份
'600100,2024-01-22,107.766304,113.59819,0.054,同方股份
'300322,2024-01-22,46.08708,48.579662,0.054,硕贝德
'300687,2024-01-22,90.67356,95.5738,0.054,赛意信息
'300592,2024-01-22,23.630142,24.90687,0.054,华凯创意
'300353,2024-01-22,59.339603,62.54224,0.054,东土科技
'300803,2024-01-22,54.50152,57.440613,0.054,指南针
'300364,2024-01-22,116.64704,122.93165,0.054,中文在线
'300342,2024-01-22,58.617252,61.772453,0.054,天银机电
'600745,2024-01-22,112.519844,118.57409,0.054,闻泰科技
'002962,2024-01-22,24.84788,26.184336,0.054,五方光电
'300014,2024-01-22,661.2517,696.7988,0.054,亿纬锂能
'603713,2024-01-22,50.394985,53.103535,0.054,密尔克卫
'002306,2024-01-22,18.059519,19.03,0.054,ST云网
'300554,2024-01-22,44.097843,46.46555,0.054,三超新材
'601966,2024-01-22,19.793974,20.854404,0.054,玲珑轮胎
'002049,2024-01-22,262.96072,277.0482,0.054,紫光国微
'002289,2024-01-22,8.5813675,9.041012,0.054,*ST宇顺
'002897,2024-01-22,55.715992,58.696365,0.053,意华股份
'000757,2024-01-22,24.474195,25.782425,0.053,浩物股份
'002913,2024-01-22,61.066093,64.32641,0.053,奥士康
'300768,2024-01-22,21.027473,22.148893,0.053,迪普科技
'002142,2024-01-22,37.512276,39.512226,0.053,宁波银行
'603027,2024-01-22,88.084206,92.77809,0.053,千禾味业
'002254,2024-01-22,79.289665,83.51427,0.053,泰和新材
'300161,2024-01-22,50.496666,53.17526,0.053,华中数控
'300368,2024-01-22,54.144855,57.01427,0.053,汇金股份
'600004,2024-01-22,21.1943,22.317148,0.053,白云机场
'600133,2024-01-22,34.30957,36.122116,0.053,东湖高新
'300729,2024-01-22,45.952362,48.37747,0.053,乐歌股份
'600172,2024-01-22,23.092022,24.309307,0.053,黄河旋风
'002902,2024-01-22,32.391792,34.09543,0.053,铭普光磁
'603666,2024-01-22,81.4149,85.69253,0.053,亿嘉和
'603885,2024-01-22,35.95646,37.844257,0.053,吉祥航空
'603327,2024-01-22,21.901587,23.050924,0.052,福蓉科技
'600608,2024-01-22,453.14276,476.88226,0.052,ST沪科
'300299,2024-01-22,45.51251,47.89493,0.052,富春股份
'600159,2024-01-22,14.870765,15.649175,0.052,大龙地产
'002584,2024-01-22,23.117113,24.326311,0.052,西陇科学
'000829,2024-01-22,137.59058,144.7843,0.052,天音控股
'600513,2024-01-22,50.00404,52.61699,0.052,联环药业
'002214,2024-01-22,53.632446,56.434795,0.052,大立科技
'000938,2024-01-22,82.072426,86.35201,0.052,紫光股份
'300469,2024-01-22,43.3311,45.588436,0.052,信息发展
'300702,2024-01-22,57.54801,60.544292,0.052,天宇股份
'300623,2024-01-22,107.069046,112.63806,0.052,捷捷微电
'002507,2024-01-22,99.341934,104.48967,0.052,涪陵榨菜
'300209,2024-01-22,8.422429,8.858754,0.052,天泽信息
'603305,2024-01-22,36.40795,38.28867,0.052,旭升股份
'300442,2024-01-22,44.218357,46.502285,0.052,普丽盛
'002919,2024-01-22,72.631676,76.381676,0.052,名臣健康
'002426,2024-01-22,12.024354,12.644006,0.052,胜利精密
'300613,2024-01-22,206.85336,217.51273,0.052,富瀚微
'300166,2024-01-22,164.88887,173.33084,0.051,东方国信
'601698,2024-01-22,15.9763365,16.792624,0.051,中国卫通
'603267,2024-01-22,67.15923,70.59055,0.051,鸿远电子
'300770,2024-01-22,75.07904,78.91387,0.051,新媒股份
'600331,2024-01-22,38.75829,40.73608,0.051,宏达股份
'002313,2024-01-22,28.210161,29.648474,0.051,日海智能
'002908,2024-01-22,37.873516,39.804348,0.051,德生科技
'002236,2024-01-22,758.92566,797.597,0.051,大华股份
'601901,2024-01-22,7.974478,8.3805485,0.051,方正证券
'600148,2024-01-22,34.18247,35.921932,0.051,长春一东
'600536,2024-01-22,203.54721,213.9023,0.051,中国软件
'600515,2024-01-22,11.873706,12.477536,0.051,海航基础
'603093,2024-01-22,11.482135,12.066035,0.051,南华期货
'300087,2024-01-22,137.39539,144.36642,0.051,荃银高科
'600751,2024-01-22,8.518435,8.949661,0.051,海航科技
'600728,2024-01-22,78.308105,82.26963,0.051,佳都科技
'002401,2024-01-22,122.39614,128.5843,0.051,中远海科
'002428,2024-01-22,60.524208,63.575123,0.05,云南锗业
'600589,2024-01-22,12.714389,13.354432,0.05,广东榕泰
'000998,2024-01-22,140.22542,147.27924,0.05,隆平高科
'601066,2024-01-22,24.026285,25.233265,0.05,中信建投
'300548,2024-01-22,68.67897,72.12869,0.05,博创科技
'300295,2024-01-22,47.769783,50.166042,0.05,三六五网
'002738,2024-01-22,104.38483,109.61273,0.05,中矿资源
'603806,2024-01-22,100.32257,105.3375,0.05,福斯特
'600588,2024-01-22,503.36386,528.5114,0.05,用友网络
'603995,2024-01-22,29.453173,30.922205,0.05,甬金股份
'002232,2024-01-22,51.11251,53.6609,0.05,启明信息
'002805,2024-01-22,30.73027,32.260597,0.05,丰元股份
'603168,2024-01-22,55.366955,58.123344,0.05,莎普爱思
'600171,2024-01-22,31.267275,32.82289,0.05,上海贝岭
'000661,2024-01-22,1171.9951,1230.3007,0.05,长春高新
'603489,2024-01-22,77.42177,81.2733,0.05,八方股份
'300400,2024-01-22,47.12828,49.47174,0.05,劲拓股份
'300595,2024-01-22,264.03275,277.15256,0.05,欧普康视
'300338,2024-01-22,19.354248,20.315702,0.05,开元股份
'300147,2024-01-22,17.657532,18.53449,0.05,香雪制药
'000034,2024-01-22,82.12537,86.20393,0.05,神州数码
'603345,2024-01-22,100.60053,105.59359,0.05,安井食品
'000665,2024-01-22,27.172338,28.520496,0.05,湖北广电
'002185,2024-01-22,86.79326,91.09658,0.05,华天科技
'603882,2024-01-22,61.308228,64.3467,0.05,金域医学
'600498,2024-01-22,37.79143,39.65777,0.049,烽火通信
'300474,2024-01-22,204.84102,214.95525,0.049,景嘉微
'300502,2024-01-22,383.34946,402.26508,0.049,新易盛
'002173,2024-01-22,25.611494,26.873623,0.049,创新医疗
'002317,2024-01-22,155.19398,162.83986,0.049,众生药业
'600446,2024-01-22,127.93435,134.22179,0.049,金证股份
'000603,2024-01-22,48.512203,50.893616,0.049,盛达资源
'603533,2024-01-22,20.12563,21.113455,0.049,掌阅科技
'603722,2024-01-22,45.723473,47.96334,0.049,阿科力
'300608,2024-01-22,56.92746,59.714207,0.049,思特奇
'600185,2024-01-22,47.11635,49.41905,0.049,格力地产
'600191,2024-01-22,10.958149,11.493679,0.049,华资实业
'002803,2024-01-22,60.55936,63.516838,0.049,吉宏股份
'000889,2024-01-22,4.190579,4.3950896,0.049,中嘉博创
'300700,2024-01-22,36.58126,38.366493,0.049,岱勒新材
'601226,2024-01-22,9.534797,10.000011,0.049,华电重工
'002517,2024-01-22,64.50225,67.64831,0.049,恺英网络
'300430,2024-01-22,52.645565,55.21294,0.049,诚益通
'002230,2024-01-22,561.7165,589.0553,0.049,科大讯飞
'601799,2024-01-22,137.347,144.01451,0.049,星宇股份
'300266,2024-01-22,51.04548,53.522747,0.049,兴源环境
'000982,2024-01-22,18.817217,19.72989,0.049,*ST 中绒
'002079,2024-01-22,50.503864,52.94409,0.048,苏州固锝
'000016,2024-01-22,74.03389,77.60803,0.048,深康佳Ａ
'300476,2024-01-22,82.93899,86.94268,0.048,胜宏科技
'300606,2024-01-22,47.87862,50.186916,0.048,金太阳
'300271,2024-01-22,65.49062,68.64635,0.048,华宇软件
'002808,2024-01-22,11.1129465,11.648397,0.048,恒久科技
'300044,2024-01-22,43.017414,45.089397,0.048,赛为智能
'002590,2024-01-22,51.70269,54.19208,0.048,万安科技
'603559,2024-01-22,11.520705,12.074834,0.048,中通国脉
'600131,2024-01-22,64.28682,67.377014,0.048,岷江水电
'002458,2024-01-22,83.633286,87.65182,0.048,益生股份
'603606,2024-01-22,153.9019,161.29483,0.048,东方电缆
'300628,2024-01-22,523.6052,548.7437,0.048,亿联网络
'002405,2024-01-22,33.983772,35.61438,0.048,四维图新
'600491,2024-01-22,34.503708,36.1592,0.048,龙元建设
